<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	21:20:00	89893.28	89897.00	89864.04	89875.80	300	0	78
2025.05.16	21:25:00	89875.86	89893.80	89875.86	89893.80	300	0	78
2025.05.16	21:30:00	89893.86	89894.34	89819.52	89827.62	300	0	78
2025.05.16	21:35:00	89827.68	89838.48	89790.80	89795.06	300	0	78
2025.05.16	21:40:00	89795.12	89813.06	89795.12	89813.06	300	0	78
2025.05.16	21:45:00	89813.12	89831.06	89813.12	89831.06	300	0	78
2025.05.16	21:50:00	89831.12	89834.36	89793.18	89807.82	300	0	78
2025.05.16	21:55:00	89807.88	89817.96	89781.88	89782.66	300	0	78
2025.05.16	22:00:00	89782.72	89793.52	89779.51	89786.59	300	0	78
2025.05.16	22:05:00	89786.65	89796.91	89770.60	89778.22	300	0	78
2025.05.16	22:10:00	89778.28	89781.22	89757.45	89772.39	300	0	78
2025.05.16	22:15:00	89772.45	89788.95	89772.45	89777.72	300	0	78
2025.05.16	22:20:00	89777.78	89795.72	89777.78	89795.72	300	0	78
2025.05.16	22:25:00	89795.78	89813.72	89795.78	89813.72	300	0	78
2025.05.16	22:30:00	89813.78	89831.06	89813.78	89814.53	300	0	78
2025.05.16	22:35:00	89814.59	89819.99	89804.02	89816.50	300	0	78
2025.05.16	22:40:00	89816.56	89818.12	89791.05	89807.37	300	0	78
2025.05.16	22:45:00	89807.43	89809.95	89770.11	89776.05	300	0	78
2025.05.16	22:50:00	89776.11	89794.05	89776.11	89794.05	300	0	78
2025.05.16	22:55:00	89794.11	89812.05	89794.11	89812.05	300	0	78
2025.05.16	23:00:00	89812.11	89812.77	89788.25	89797.67	300	0	78
2025.05.16	23:05:00	89797.73	89805.95	89791.64	89801.30	300	0	78
2025.05.16	23:10:00	89801.36	89808.56	89773.01	89783.69	300	0	78
2025.05.16	23:15:00	89783.75	89801.69	89783.75	89801.69	300	0	78
2025.05.16	23:20:00	89801.75	89819.69	89801.75	89819.69	300	0	78
2025.05.16	23:25:00	89819.75	89824.45	89806.69	89824.45	300	0	78
2025.05.16	23:30:00	89824.51	89842.45	89824.51	89842.45	300	0	78
2025.05.16	23:35:00	89842.51	89851.15	89835.17	89844.41	300	0	78
2025.05.16	23:40:00	89844.47	89854.25	89816.08	89824.18	300	0	78
2025.05.16	23:45:00	89824.24	89837.14	89813.33	89818.31	300	0	78
2025.05.16	23:50:00	89818.37	89822.03	89776.52	89790.68	300	0	78
2025.05.16	23:55:00	89790.74	89803.40	89789.68	89794.90	300	0	78
2025.05.17	00:00:00	89794.96	89812.90	89794.96	89812.90	300	0	78
2025.05.17	00:05:00	89812.96	89817.46	89713.91	89718.23	300	0	78
2025.05.17	00:10:00	89718.29	89719.07	89691.42	89708.52	300	0	78
2025.05.17	00:15:00	89708.58	89708.70	89626.21	89634.49	300	0	78
2025.05.17	00:20:00	89634.55	89641.33	89621.15	89632.25	300	0	78
2025.05.17	00:25:00	89632.31	89636.99	89617.10	89620.88	300	0	78
2025.05.17	00:30:00	89620.94	89632.04	89587.87	89592.85	300	0	78
2025.05.17	00:35:00	89592.91	89610.85	89592.91	89610.85	300	0	78
2025.05.17	00:40:00	89610.91	89628.85	89610.91	89628.85	300	0	78
2025.05.17	00:45:00	89628.91	89646.85	89628.91	89646.85	300	0	78
2025.05.17	00:50:00	89646.91	89658.49	89629.10	89635.40	300	0	78
2025.05.17	00:55:00	89635.46	89653.40	89635.46	89653.40	300	0	78
2025.05.17	01:00:00	89653.46	89671.40	89653.46	89671.40	300	0	78
2025.05.17	01:05:00	89671.46	89683.52	89669.03	89674.85	300	0	78
2025.05.17	01:10:00	89674.91	89692.85	89674.91	89692.85	300	0	78
2025.05.17	01:15:00	89692.91	89710.85	89692.91	89710.85	300	0	78
2025.05.17	01:20:00	89710.91	89719.97	89679.52	89683.48	300	0	78
2025.05.17	01:25:00	89683.54	89688.94	89673.08	89685.56	300	0	78
2025.05.17	01:30:00	89685.62	89703.56	89685.62	89703.56	300	0	78
2025.05.17	01:35:00	89703.62	89721.56	89703.62	89721.56	300	0	78
2025.05.17	01:40:00	89721.62	89739.56	89721.62	89739.56	300	0	78
2025.05.17	01:45:00	89739.62	89739.80	89711.41	89729.11	300	0	78
2025.05.17	01:50:00	89729.17	89747.11	89729.17	89747.11	300	0	78
2025.05.17	01:55:00	89747.17	89765.11	89747.17	89765.11	300	0	78
2025.05.17	02:00:00	89765.17	89776.09	89758.95	89765.91	300	0	78
2025.05.17	02:05:00	89765.97	89783.91	89765.97	89783.91	300	0	78
2025.05.17	02:10:00	89783.97	89796.27	89718.32	89720.36	300	0	78
2025.05.17	02:15:00	89720.42	89738.36	89720.42	89738.36	300	0	78
2025.05.17	02:20:00	89738.42	89747.36	89719.90	89728.84	300	0	78
2025.05.17	02:25:00	89728.90	89733.76	89686.78	89699.80	300	0	78
2025.05.17	02:30:00	89699.86	89710.90	89673.04	89679.88	300	0	78
2025.05.17	02:35:00	89679.94	89697.88	89679.94	89697.88	300	0	78
2025.05.17	02:40:00	89697.94	89714.20	89697.94	89700.23	300	0	78
2025.05.17	02:45:00	89700.29	89711.27	89688.29	89695.19	300	0	78
2025.05.17	02:50:00	89695.25	89698.27	89681.95	89698.27	300	0	78
2025.05.17	02:55:00	89698.33	89700.91	89676.79	89679.49	300	0	78
2025.05.17	03:00:00	89679.55	89697.49	89679.55	89697.49	300	0	78
2025.05.17	03:05:00	89697.55	89714.05	89685.97	89687.35	300	0	78
2025.05.17	03:10:00	89687.41	89705.35	89687.41	89705.35	300	0	78
