<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.01	00:00:00	100000.00	100031.84	99980.32	99980.32	19479	0	0
2024.01.01	01:00:00	99980.29	100097.56	99976.54	100091.88	32582	0	0
2024.01.01	02:00:00	100091.85	100091.85	99998.98	99998.98	12184	0	0
2024.01.01	03:00:00	99998.95	100058.65	99964.09	100045.24	23441	0	0
2024.01.01	04:00:00	100045.21	100077.18	100039.30	100064.00	23320	0	0
2024.01.01	05:00:00	100063.97	100102.87	100039.04	100069.25	21975	0	0
2024.01.01	06:00:00	100069.22	100079.94	100007.82	100071.95	21726	0	0
2024.01.01	07:00:00	100071.92	100075.27	100023.71	100039.99	18266	0	0
2024.01.01	08:00:00	100039.96	100197.76	100036.48	100179.85	35376	0	0
2024.01.01	09:00:00	100179.82	100184.20	100135.71	100135.71	17048	0	0
2024.01.01	10:00:00	100135.68	100189.49	100122.03	100160.54	23927	0	0
2024.01.01	11:00:00	100160.51	100221.52	100158.56	100192.06	24596	0	0
2024.01.01	12:00:00	100192.03	100192.03	100133.45	100133.45	15601	0	0
2024.01.01	13:00:00	100133.42	100168.64	100108.64	100161.93	24238	0	0
2024.01.01	14:00:00	100161.90	100161.90	100072.71	100078.73	13154	0	0
2024.01.01	15:00:00	100078.70	100144.36	100068.38	100097.53	23330	0	0
2024.01.01	16:00:00	100097.50	100156.36	100094.53	100135.81	25272	0	0
2024.01.01	17:00:00	100135.78	100147.55	100081.46	100081.46	16033	0	0
2024.01.01	18:00:00	100081.43	100102.19	100056.65	100070.64	20374	0	0
2024.01.01	19:00:00	100070.61	100143.42	100066.59	100141.08	28470	0	0
2024.01.01	20:00:00	100141.05	100208.98	100138.83	100145.38	21886	0	0
2024.01.01	21:00:00	100145.35	100183.80	100115.35	100134.36	20354	0	0
2024.01.01	22:00:00	100134.33	100182.44	100116.53	100133.02	21286	0	0
2024.01.01	23:00:00	100132.99	100132.99	100065.70	100082.27	16387	0	0
2024.01.02	00:00:00	100082.24	100146.25	100074.98	100102.98	23515	0	0
2024.01.02	01:00:00	100102.95	100103.02	100055.79	100076.47	18805	0	0
2024.01.02	02:00:00	100076.44	100087.82	100026.67	100026.67	16482	0	0
2024.01.02	03:00:00	100026.64	100094.93	99984.49	100092.32	28003	0	0
2024.01.02	04:00:00	100092.29	100092.29	100029.02	100051.01	17331	0	0
2024.01.02	05:00:00	100050.98	100104.37	100050.62	100092.46	25589	0	0
2024.01.02	06:00:00	100092.43	100165.63	100083.42	100137.46	25944	0	0
2024.01.02	07:00:00	100137.43	100144.21	100070.35	100080.16	15738	0	0
2024.01.02	08:00:00	100080.13	100095.64	100051.05	100054.39	18885	0	0
2024.01.02	09:00:00	100054.36	100141.83	100049.41	100104.68	26479	0	0
2024.01.02	10:00:00	100104.65	100127.72	100079.61	100090.10	19992	0	0
2024.01.02	11:00:00	100090.07	100136.88	100068.88	100068.88	19334	0	0
2024.01.02	12:00:00	100068.85	100122.36	100068.64	100106.67	25211	0	0
2024.01.02	13:00:00	100106.64	100106.64	100051.23	100073.32	18127	0	0
2024.01.02	14:00:00	100073.29	100084.37	100016.18	100032.03	14854	0	0
2024.01.02	15:00:00	100032.00	100080.32	100025.70	100067.39	24620	0	0
2024.01.02	16:00:00	100067.36	100081.90	100031.38	100031.38	17855	0	0
2024.01.02	17:00:00	100031.35	100031.35	99959.66	99972.41	15571	0	0
2024.01.02	18:00:00	99972.38	100020.19	99968.15	100000.95	24292	0	0
2024.01.02	19:00:00	100000.92	100000.92	99957.54	99967.53	18120	0	0
2024.01.02	20:00:00	99967.50	100013.52	99941.88	100005.78	25275	0	0
2024.01.02	21:00:00	100005.75	100070.30	99995.01	100064.15	27281	0	0
2024.01.02	22:00:00	100064.12	100064.12	99977.51	99977.51	12810	0	0
2024.01.02	23:00:00	99977.48	99977.48	99890.86	99890.86	12809	0	0
2024.01.03	00:00:00	99890.83	99947.07	99874.53	99907.07	23071	0	0
2024.01.03	01:00:00	99907.04	99932.46	99877.10	99893.34	20083	0	0
2024.01.03	02:00:00	99893.31	99960.61	99881.79	99919.01	24011	0	0
2024.01.03	03:00:00	99918.98	99963.62	99908.12	99961.67	25704	0	0
2024.01.03	04:00:00	99961.64	100004.58	99936.26	99989.67	24244	0	0
2024.01.03	05:00:00	99989.64	100007.75	99938.10	100003.40	22829	0	0
2024.01.03	06:00:00	100003.37	100066.06	99981.35	100040.63	25167	0	0
2024.01.03	07:00:00	100040.60	100051.74	100005.14	100029.61	20348	0	0
2024.01.03	08:00:00	100029.58	100029.58	99963.28	99992.95	17796	0	0
2024.01.03	09:00:00	99992.92	100088.82	99972.12	100088.04	30935	0	0
2024.01.03	10:00:00	100088.01	100088.01	100006.79	100006.79	13349	0	0
2024.01.03	11:00:00	100006.76	100039.09	99988.91	100025.47	23324	0	0
2024.01.03	12:00:00	100025.44	100035.34	99981.37	100034.45	22354	0	0
2024.01.03	13:00:00	100034.42	100106.36	100018.73	100097.27	27726	0	0
2024.01.03	14:00:00	100097.24	100200.58	100091.06	100162.63	27986	0	0
2024.01.03	15:00:00	100162.60	100171.49	100112.55	100112.55	16460	0	0
2024.01.03	16:00:00	100112.52	100134.70	100101.93	100111.41	21336	0	0
2024.01.03	17:00:00	100111.38	100115.50	100061.03	100096.45	19960	0	0
2024.01.03	18:00:00	100096.42	100139.06	100072.42	100074.71	19288	0	0
2024.01.03	19:00:00	100074.68	100130.63	100050.59	100085.42	22527	0	0
2024.01.03	20:00:00	100085.39	100085.39	100002.78	100027.85	15705	0	0
2024.01.03	21:00:00	100027.82	100116.32	100023.98	100095.62	28215	0	0
2024.01.03	22:00:00	100095.59	100112.13	100065.73	100097.64	21460	0	0
2024.01.03	23:00:00	100097.61	100097.61	100042.30	100047.35	16427	0	0
2024.01.04	00:00:00	100047.32	100087.02	100020.05	100077.24	24433	0	0
2024.01.04	01:00:00	100077.21	100144.17	100050.72	100108.53	24579	0	0
2024.01.04	02:00:00	100108.50	100147.88	100090.98	100118.26	22429	0	0
2024.01.04	03:00:00	100118.23	100141.39	100087.14	100131.25	22749	0	0
2024.01.04	04:00:00	100131.22	100136.24	100088.64	100107.66	17464	0	0
2024.01.04	05:00:00	100107.63	100108.07	100059.25	100106.01	21195	0	0
2024.01.04	06:00:00	100105.98	100105.98	100018.01	100018.01	12674	0	0
2024.01.04	07:00:00	100017.98	100047.29	99982.25	100011.83	20832	0	0
2024.01.04	08:00:00	100011.80	100024.20	99955.95	99955.95	15880	0	0
2024.01.04	09:00:00	99955.92	99955.92	99880.01	99912.41	17114	0	0
2024.01.04	10:00:00	99912.38	99915.75	99824.19	99862.65	16492	0	0
2024.01.04	11:00:00	99862.62	99862.62	99817.92	99824.33	17630	0	0
2024.01.04	12:00:00	99824.30	99854.36	99790.55	99826.25	20156	0	0
2024.01.04	13:00:00	99826.22	99852.37	99812.93	99829.16	21741	0	0
2024.01.04	14:00:00	99829.13	99939.14	99814.61	99921.50	30666	0	0
2024.01.04	15:00:00	99921.47	100000.80	99902.66	99984.06	27694	0	0
2024.01.04	16:00:00	99984.03	99988.26	99942.15	99968.79	19929	0	0
2024.01.04	17:00:00	99968.76	99968.76	99875.30	99875.30	12125	0	0
2024.01.04	18:00:00	99875.27	99936.81	99874.85	99931.10	27018	0	0
2024.01.04	19:00:00	99931.07	99950.44	99864.61	99877.62	16114	0	0
2024.01.04	20:00:00	99877.59	99987.80	99858.39	99977.36	29949	0	0
2024.01.04	21:00:00	99977.33	100036.58	99950.61	100008.77	24585	0	0
2024.01.04	22:00:00	100008.74	100008.74	99955.01	99981.90	18775	0	0
2024.01.04	23:00:00	99981.87	99981.87	99918.42	99936.42	16914	0	0
2024.01.05	00:00:00	99936.39	100010.13	99930.27	99962.67	24069	0	0
2024.01.05	01:00:00	99962.64	99979.75	99875.74	99875.74	12781	0	0
2024.01.05	02:00:00	99875.71	100003.85	99862.19	99996.14	33460	0	0
2024.01.05	03:00:00	99996.11	100012.89	99942.84	99958.78	17720	0	0
2024.01.05	04:00:00	99958.75	100021.08	99957.91	99999.03	25463	0	0
