<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	22:10:00	95201.49	95201.49	95192.52	95192.52	300	0	63
2025.05.16	22:15:00	95192.49	95192.49	95183.52	95183.52	300	0	63
2025.05.16	22:20:00	95183.49	95183.49	95174.52	95174.52	300	0	63
2025.05.16	22:25:00	95174.49	95174.49	95165.52	95165.52	300	0	63
2025.05.16	22:30:00	95165.49	95165.49	95156.52	95156.52	300	0	63
2025.05.16	22:35:00	95156.49	95156.49	95147.52	95147.52	300	0	63
2025.05.16	22:40:00	95147.49	95147.49	95138.52	95138.52	300	0	63
2025.05.16	22:45:00	95138.49	95138.49	95129.52	95129.52	300	0	63
2025.05.16	22:50:00	95129.49	95156.93	95125.62	95151.86	300	0	63
2025.05.16	22:55:00	95151.83	95151.83	95142.86	95142.86	300	0	63
2025.05.16	23:00:00	95142.83	95166.79	95139.62	95161.06	300	0	63
2025.05.16	23:05:00	95161.03	95161.03	95152.06	95152.06	300	0	63
2025.05.16	23:10:00	95152.03	95152.03	95143.06	95143.06	300	0	63
2025.05.16	23:15:00	95143.03	95143.03	95134.06	95134.06	300	0	63
2025.05.16	23:20:00	95134.03	95134.03	95125.06	95125.06	300	0	63
2025.05.16	23:25:00	95125.03	95125.03	95116.06	95116.06	300	0	63
2025.05.16	23:30:00	95116.03	95116.03	95107.06	95107.06	300	0	63
2025.05.16	23:35:00	95107.03	95107.03	95098.06	95098.06	300	0	63
2025.05.16	23:40:00	95098.03	95098.03	95089.06	95089.06	300	0	63
2025.05.16	23:45:00	95089.03	95098.48	95086.12	95092.45	300	0	63
2025.05.16	23:50:00	95092.42	95109.92	95088.31	95105.09	300	0	63
2025.05.16	23:55:00	95105.06	95105.06	95096.09	95096.09	300	0	63
2025.05.17	00:00:00	95096.06	95106.93	95088.32	95105.73	300	0	63
2025.05.17	00:05:00	95105.70	95105.70	95096.73	95096.73	300	0	63
2025.05.17	00:10:00	95096.70	95135.13	95095.29	95127.60	300	0	63
2025.05.17	00:15:00	95127.57	95167.75	95119.83	95167.06	300	0	63
2025.05.17	00:20:00	95167.03	95175.74	95162.44	95171.39	300	0	63
2025.05.17	00:25:00	95171.36	95206.70	95170.07	95202.02	300	0	63
2025.05.17	00:30:00	95201.99	95201.99	95193.02	95193.02	300	0	63
2025.05.17	00:35:00	95192.99	95192.99	95184.02	95184.02	300	0	63
2025.05.17	00:40:00	95183.99	95193.59	95176.85	95191.79	300	0	63
2025.05.17	00:45:00	95191.76	95214.32	95188.31	95208.83	300	0	63
2025.05.17	00:50:00	95208.80	95208.80	95199.83	95199.83	300	0	63
2025.05.17	00:55:00	95199.80	95199.80	95190.83	95190.83	300	0	63
2025.05.17	01:00:00	95190.80	95204.61	95183.93	95202.54	300	0	63
2025.05.17	01:05:00	95202.51	95216.57	95201.04	95209.10	300	0	63
2025.05.17	01:10:00	95209.07	95209.07	95200.10	95200.10	300	0	63
2025.05.17	01:15:00	95200.07	95218.18	95195.51	95213.80	300	0	63
2025.05.17	01:20:00	95213.77	95213.77	95204.80	95204.80	300	0	63
2025.05.17	01:25:00	95204.77	95204.77	95195.80	95195.80	300	0	63
2025.05.17	01:30:00	95195.77	95195.77	95186.80	95186.80	300	0	63
2025.05.17	01:35:00	95186.77	95186.77	95177.80	95177.80	300	0	63
2025.05.17	01:40:00	95177.77	95177.77	95168.80	95168.80	300	0	63
2025.05.17	01:45:00	95168.77	95218.94	95162.74	95218.91	300	0	63
2025.05.17	01:50:00	95218.88	95245.86	95213.75	95242.05	300	0	63
2025.05.17	01:55:00	95242.02	95242.02	95233.05	95233.05	300	0	63
2025.05.17	02:00:00	95233.02	95233.02	95224.05	95224.05	300	0	63
2025.05.17	02:05:00	95224.02	95224.02	95215.05	95215.05	300	0	63
2025.05.17	02:10:00	95215.02	95215.02	95206.05	95206.05	300	0	63
2025.05.17	02:15:00	95206.02	95206.02	95197.05	95197.05	300	0	63
2025.05.17	02:20:00	95197.02	95197.02	95188.05	95188.05	300	0	63
2025.05.17	02:25:00	95188.02	95207.66	95184.96	95201.78	300	0	63
2025.05.17	02:30:00	95201.75	95201.75	95192.78	95192.78	300	0	63
