<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.03	11:15:00	98112.51	98130.77	98098.05	98118.29	900	0	42
2024.06.03	11:30:00	98118.26	98150.86	98114.72	98130.04	900	0	42
2024.06.03	11:45:00	98130.01	98170.74	98112.37	98166.42	900	0	42
2024.06.03	12:00:00	98166.39	98166.39	98139.42	98139.42	900	0	42
2024.06.03	12:15:00	98139.39	98144.74	98126.26	98126.26	900	0	42
2024.06.03	12:30:00	98126.23	98137.66	98116.60	98120.35	900	0	42
2024.06.03	12:45:00	98120.32	98144.12	98115.79	98121.71	900	0	42
2024.06.03	13:00:00	98121.68	98168.24	98114.78	98152.19	900	0	42
2024.06.03	13:15:00	98152.16	98152.16	98130.38	98141.12	900	0	42
2024.06.03	13:30:00	98141.09	98194.64	98133.35	98182.01	900	0	42
2024.06.03	13:45:00	98181.98	98196.89	98165.36	98186.57	900	0	42
2024.06.03	14:00:00	98186.54	98210.00	98184.08	98184.08	900	0	42
2024.06.03	14:15:00	98184.05	98184.05	98157.08	98157.08	900	0	42
2024.06.03	14:30:00	98157.05	98157.05	98130.08	98130.08	900	0	42
2024.06.03	14:45:00	98130.05	98130.05	98110.85	98119.76	900	0	42
2024.06.03	15:00:00	98119.73	98119.73	98092.76	98092.76	900	0	42
2024.06.03	15:15:00	98092.73	98132.71	98072.39	98126.74	900	0	42
2024.06.03	15:30:00	98126.71	98132.02	98107.51	98124.28	900	0	42
2024.06.03	15:45:00	98124.25	98137.32	98107.06	98128.95	900	0	42
2024.06.03	16:00:00	98128.92	98128.92	98101.95	98101.95	900	0	42
2024.06.03	16:15:00	98101.92	98101.92	98074.95	98074.95	900	0	42
2024.06.03	16:30:00	98074.92	98074.92	98047.95	98047.95	900	0	42
2024.06.03	16:45:00	98047.92	98120.59	98044.44	98111.62	900	0	42
2024.06.03	17:00:00	98111.59	98116.17	98087.41	98113.41	900	0	42
2024.06.03	17:15:00	98113.38	98121.73	98102.73	98105.44	900	0	42
2024.06.03	17:30:00	98105.41	98105.41	98078.44	98078.44	900	0	42
2024.06.03	17:45:00	98078.41	98090.43	98065.99	98075.91	900	0	42
2024.06.03	18:00:00	98075.88	98075.88	98048.91	98048.91	900	0	42
2024.06.03	18:15:00	98048.88	98048.88	98021.91	98021.91	900	0	42
2024.06.03	18:30:00	98021.88	98021.88	98004.09	98012.34	900	0	42
2024.06.03	18:45:00	98012.31	98028.61	98006.49	98007.49	900	0	42
2024.06.03	19:00:00	98007.46	98017.01	97992.01	98005.52	900	0	42
2024.06.03	19:15:00	98005.49	98016.08	97993.22	97993.22	900	0	42
2024.06.03	19:30:00	97993.19	97993.19	97970.33	97988.55	900	0	42
2024.06.03	19:45:00	97988.52	97988.52	97961.55	97961.55	900	0	42
2024.06.03	20:00:00	97961.52	97961.52	97934.55	97934.55	900	0	42
2024.06.03	20:15:00	97934.52	97939.87	97920.78	97926.67	900	0	42
2024.06.03	20:30:00	97926.64	97926.64	97899.67	97899.67	900	0	42
2024.06.03	20:45:00	97899.64	97899.64	97874.65	97888.34	900	0	42
2024.06.03	21:00:00	97888.31	97888.31	97861.34	97861.34	900	0	42
2024.06.03	21:15:00	97861.31	97861.31	97834.34	97834.34	900	0	42
2024.06.03	21:30:00	97834.31	97897.37	97834.16	97883.33	900	0	42
2024.06.03	21:45:00	97883.30	97883.30	97860.41	97868.38	900	0	42
2024.06.03	22:00:00	97868.35	97882.80	97844.11	97880.10	900	0	42
2024.06.03	22:15:00	97880.07	97880.07	97864.32	97867.03	900	0	42
2024.06.03	22:30:00	97867.00	97867.00	97840.03	97840.03	900	0	42
2024.06.03	22:45:00	97840.00	97840.00	97813.03	97813.03	900	0	42
2024.06.03	23:00:00	97813.00	97916.33	97805.17	97907.87	900	0	42
2024.06.03	23:15:00	97907.84	97907.84	97880.87	97880.87	900	0	42
2024.06.03	23:30:00	97880.84	97880.84	97853.87	97853.87	900	0	42
2024.06.03	23:45:00	97853.84	97853.84	97828.25	97852.05	900	0	42
2024.06.04	00:00:00	97852.02	97852.02	97825.05	97825.05	900	0	42
2024.06.04	00:15:00	97825.02	97855.35	97812.87	97851.18	900	0	42
2024.06.04	00:30:00	97851.15	97856.94	97829.82	97851.33	900	0	42
2024.06.04	00:45:00	97851.30	97851.30	97824.33	97824.33	900	0	42
2024.06.04	01:00:00	97824.30	97824.30	97797.33	97797.33	900	0	42
2024.06.04	01:15:00	97797.30	97815.94	97786.38	97799.92	900	0	42
2024.06.04	01:30:00	97799.89	97799.89	97775.41	97787.15	900	0	42
2024.06.04	01:45:00	97787.12	97787.12	97760.15	97760.15	900	0	42
2024.06.04	02:00:00	97760.12	97802.74	97735.19	97800.79	900	0	42
2024.06.04	02:15:00	97800.76	97848.97	97793.98	97841.59	900	0	42
2024.06.04	02:30:00	97841.56	97874.24	97841.41	97855.25	900	0	42
