<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	21:40:00	96669.24	96669.24	96651.30	96651.30	300	0	78
2025.05.16	21:45:00	96651.24	96679.94	96649.68	96674.96	300	0	78
2025.05.16	21:50:00	96674.90	96674.90	96656.96	96656.96	300	0	78
2025.05.16	21:55:00	96656.90	96656.90	96638.96	96638.96	300	0	78
2025.05.16	22:00:00	96638.90	96658.23	96632.84	96646.41	300	0	78
2025.05.16	22:05:00	96646.35	96646.35	96628.41	96628.41	300	0	78
2025.05.16	22:10:00	96628.35	96645.29	96623.85	96631.91	300	0	78
2025.05.16	22:15:00	96631.85	96637.36	96620.21	96631.12	300	0	78
2025.05.16	22:20:00	96631.06	96631.06	96613.12	96613.12	300	0	78
2025.05.16	22:25:00	96613.06	96613.06	96595.12	96595.12	300	0	78
2025.05.16	22:30:00	96595.06	96595.06	96577.12	96577.12	300	0	78
2025.05.16	22:35:00	96577.06	96577.06	96559.12	96559.12	300	0	78
2025.05.16	22:40:00	96559.06	96559.06	96541.12	96541.12	300	0	78
2025.05.16	22:45:00	96541.06	96555.84	96527.32	96551.70	300	0	78
2025.05.16	22:50:00	96551.64	96576.32	96538.02	96572.06	300	0	78
2025.05.16	22:55:00	96572.00	96593.91	96564.68	96583.89	300	0	78
2025.05.16	23:00:00	96583.83	96608.43	96577.11	96607.77	300	0	78
2025.05.16	23:05:00	96607.71	96622.00	96600.09	96611.74	300	0	78
2025.05.16	23:10:00	96611.68	96611.68	96593.74	96593.74	300	0	78
2025.05.16	23:15:00	96593.68	96593.68	96575.74	96575.74	300	0	78
2025.05.16	23:20:00	96575.68	96575.68	96557.74	96557.74	300	0	78
2025.05.16	23:25:00	96557.68	96557.68	96539.74	96539.74	300	0	78
2025.05.16	23:30:00	96539.68	96539.68	96521.74	96521.74	300	0	78
2025.05.16	23:35:00	96521.68	96552.72	96518.26	96551.22	300	0	78
2025.05.16	23:40:00	96551.16	96571.97	96540.96	96564.29	300	0	78
2025.05.16	23:45:00	96564.23	96582.45	96552.77	96576.03	300	0	78
2025.05.16	23:50:00	96575.97	96601.33	96574.23	96585.19	300	0	78
2025.05.16	23:55:00	96585.13	96610.63	96571.15	96606.73	300	0	78
