<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.01	00:00:00	100000.00	100186.86	99867.90	100140.19	181697	0	0
2024.01.01	04:00:00	100140.13	100300.97	100135.15	100192.53	176102	0	0
2024.01.01	08:00:00	100192.47	100331.80	100170.90	100321.59	181112	0	0
2024.01.01	12:00:00	100321.53	100417.01	100194.80	100194.80	151856	0	0
2024.01.01	16:00:00	100194.74	100336.92	100116.98	100334.40	182244	0	0
2024.01.01	20:00:00	100334.34	100431.53	100181.19	100380.48	174996	0	0
2024.01.02	00:00:00	100380.42	100588.60	100376.70	100451.06	177134	0	0
2024.01.02	04:00:00	100451.00	100520.39	100318.76	100319.80	157730	0	0
2024.01.02	08:00:00	100319.74	100389.45	100127.54	100230.05	159952	0	0
2024.01.02	12:00:00	100229.99	100375.34	100140.29	100250.22	172609	0	0
2024.01.02	16:00:00	100250.16	100472.43	100232.10	100334.22	174355	0	0
2024.01.02	20:00:00	100334.16	100450.80	100300.34	100323.59	167556	0	0
2024.01.03	00:00:00	100323.53	100403.60	100235.61	100332.53	172002	0	0
2024.01.03	04:00:00	100332.47	100416.25	100260.44	100275.98	161952	0	0
2024.01.03	08:00:00	100275.92	100382.48	100142.48	100287.50	172260	0	0
2024.01.03	12:00:00	100287.44	100413.75	100124.94	100260.92	162967	0	0
2024.01.03	16:00:00	100260.86	100298.17	100121.42	100137.29	158613	0	0
2024.01.03	20:00:00	100137.23	100137.35	99971.46	100006.90	158225	0	0
2024.01.04	00:00:00	100006.84	100127.90	99899.31	100055.47	175401	0	0
2024.01.04	04:00:00	100055.41	100251.07	100041.70	100185.92	179951	0	0
2024.01.04	08:00:00	100185.86	100340.57	100171.21	100267.91	168491	0	0
2024.01.04	12:00:00	100267.85	100402.62	100139.86	100139.86	156504	0	0
2024.01.04	16:00:00	100139.80	100210.12	99801.79	99815.90	138304	0	0
2024.01.04	20:00:00	99815.84	99995.95	99709.70	99991.39	182994	0	0
2024.01.05	00:00:00	99991.33	100141.89	99920.01	100094.07	181292	0	0
2024.01.05	04:00:00	100094.01	100267.88	100062.46	100062.46	163177	0	0
2024.01.05	08:00:00	100062.40	100168.18	100010.79	100017.09	158814	0	0
2024.01.05	12:00:00	100017.03	100155.52	99993.50	99993.50	159588	0	0
2024.01.05	16:00:00	99993.44	100100.94	99913.88	100052.94	175468	0	0
2024.01.05	20:00:00	100052.88	100089.95	99853.25	99873.49	152851	0	0
2024.01.06	00:00:00	99873.43	100300.10	99873.07	100297.76	210859	0	0
2024.01.06	04:00:00	100297.70	100510.07	100264.37	100499.51	187083	0	0
2024.01.06	08:00:00	100499.45	100629.68	100458.72	100484.96	168813	0	0
2024.01.06	12:00:00	100484.90	100614.69	100431.78	100501.26	171438	0	0
2024.01.06	16:00:00	100501.20	100653.10	100451.97	100509.37	170249	0	0
2024.01.06	20:00:00	100509.31	100542.65	100298.90	100420.22	161989	0	0
2024.01.07	00:00:00	100420.16	100532.02	100316.91	100409.08	167858	0	0
2024.01.07	04:00:00	100409.02	100485.65	100307.42	100357.33	163531	0	0
2024.01.07	08:00:00	100357.27	100402.34	100065.73	100136.37	147256	0	0
2024.01.07	12:00:00	100136.31	100380.28	100118.13	100287.69	178733	0	0
2024.01.07	16:00:00	100287.63	100424.14	100199.78	100411.11	179785	0	0
2024.01.07	20:00:00	100411.05	100411.05	100119.38	100153.80	145473	0	0
2024.01.08	00:00:00	100153.74	100398.16	100062.34	100152.82	168320	0	0
2024.01.08	04:00:00	100152.76	100339.42	100051.23	100273.09	181218	0	0
2024.01.08	08:00:00	100273.03	100346.03	100115.04	100142.15	157534	0	0
2024.01.08	12:00:00	100142.09	100211.66	100099.14	100180.68	174397	0	0
2024.01.08	16:00:00	100180.62	100365.56	100161.61	100293.50	177953	0	0
2024.01.08	20:00:00	100293.44	100355.85	100217.76	100324.53	174103	0	0
2024.01.09	00:00:00	100324.47	100360.55	100069.42	100081.81	146632	0	0
2024.01.09	04:00:00	100081.75	100436.13	100056.20	100249.29	187172	0	0
2024.01.09	08:00:00	100249.23	100426.77	100224.45	100332.19	178222	0	0
2024.01.09	12:00:00	100332.13	100593.34	100312.47	100514.63	189016	0	0
2024.01.09	16:00:00	100514.57	100817.53	100492.43	100733.26	191927	0	0
2024.01.09	20:00:00	100733.20	100956.84	100691.93	100862.50	181460	0	0
2024.01.10	00:00:00	100862.44	100895.52	100649.67	100861.56	164153	0	0
2024.01.10	04:00:00	100861.50	101097.87	100803.13	101055.20	187661	0	0
2024.01.10	08:00:00	101055.14	101152.98	100943.16	101053.37	169941	0	0
2024.01.10	12:00:00	101053.31	101087.82	100923.38	100935.29	154381	0	0
