<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.01	00:00:00	100000.00	100000.00	99870.94	99903.48	30862	0	0
2024.01.01	01:00:00	99903.42	99949.01	99867.90	99902.22	41934	0	0
2024.01.01	02:00:00	99902.16	100157.46	99898.68	100156.62	67920	0	0
2024.01.01	03:00:00	100156.56	100186.86	100117.34	100140.19	40981	0	0
2024.01.01	04:00:00	100140.13	100265.11	100135.15	100208.51	49312	0	0
2024.01.01	05:00:00	100208.45	100251.81	100195.24	100225.05	44446	0	0
2024.01.01	06:00:00	100224.99	100300.97	100209.27	100260.11	46274	0	0
2024.01.01	07:00:00	100260.05	100260.05	100178.43	100192.53	36070	0	0
2024.01.01	08:00:00	100192.47	100272.87	100170.90	100202.90	43829	0	0
2024.01.01	09:00:00	100202.84	100321.83	100190.60	100313.51	53817	0	0
2024.01.01	10:00:00	100313.45	100331.80	100248.29	100305.87	42040	0	0
2024.01.01	11:00:00	100305.81	100329.63	100266.21	100321.59	41426	0	0
2024.01.01	12:00:00	100321.53	100417.01	100310.67	100372.85	47582	0	0
2024.01.01	13:00:00	100372.79	100376.67	100266.94	100308.16	36359	0	0
2024.01.01	14:00:00	100308.10	100308.10	100225.35	100251.56	37156	0	0
2024.01.01	15:00:00	100251.50	100271.24	100194.80	100194.80	30759	0	0
2024.01.01	16:00:00	100194.74	100222.75	100143.24	100171.62	40498	0	0
2024.01.01	17:00:00	100171.56	100190.12	100116.98	100169.10	42000	0	0
2024.01.01	18:00:00	100169.04	100308.76	100133.64	100308.10	54516	0	0
2024.01.01	19:00:00	100308.04	100336.92	100239.68	100334.40	45230	0	0
2024.01.01	20:00:00	100334.34	100375.54	100245.03	100245.03	33759	0	0
2024.01.01	21:00:00	100244.97	100274.65	100181.19	100252.81	43570	0	0
2024.01.01	22:00:00	100252.75	100313.27	100213.63	100280.44	45111	0	0
2024.01.01	23:00:00	100280.38	100431.53	100238.28	100380.48	52556	0	0
2024.01.02	00:00:00	100380.42	100498.74	100376.70	100440.43	48103	0	0
2024.01.02	01:00:00	100440.37	100588.60	100434.25	100520.57	50734	0	0
2024.01.02	02:00:00	100520.51	100556.70	100448.41	100448.41	35612	0	0
2024.01.02	03:00:00	100448.35	100560.93	100445.29	100451.06	42685	0	0
2024.01.02	04:00:00	100451.00	100491.06	100373.88	100487.40	46042	0	0
2024.01.02	05:00:00	100487.34	100520.39	100430.70	100430.70	37134	0	0
2024.01.02	06:00:00	100430.64	100430.64	100353.64	100353.64	35134	0	0
2024.01.02	07:00:00	100353.58	100411.36	100318.76	100319.80	39420	0	0
2024.01.02	08:00:00	100319.74	100389.45	100305.09	100318.60	42264	0	0
2024.01.02	09:00:00	100318.54	100347.06	100235.42	100235.42	34510	0	0
2024.01.02	10:00:00	100235.36	100235.36	100127.54	100197.52	39026	0	0
2024.01.02	11:00:00	100197.46	100239.77	100157.50	100230.05	44152	0	0
2024.01.02	12:00:00	100229.99	100257.60	100140.29	100151.14	34469	0	0
2024.01.02	13:00:00	100151.08	100319.27	100150.66	100305.11	58021	0	0
2024.01.02	14:00:00	100305.05	100365.59	100264.48	100353.83	47640	0	0
2024.01.02	15:00:00	100353.77	100375.34	100244.09	100250.22	32479	0	0
2024.01.02	16:00:00	100250.16	100472.43	100232.10	100416.07	56083	0	0
2024.01.02	17:00:00	100416.01	100462.46	100351.42	100414.70	40856	0	0
2024.01.02	18:00:00	100414.64	100422.66	100339.80	100367.37	37939	0	0
2024.01.02	19:00:00	100367.31	100401.04	100334.22	100334.22	39477	0	0
2024.01.02	20:00:00	100334.16	100450.80	100334.16	100362.07	45589	0	0
2024.01.02	21:00:00	100362.01	100390.50	100328.70	100372.35	41247	0	0
2024.01.02	22:00:00	100372.29	100391.75	100307.62	100307.62	36343	0	0
2024.01.02	23:00:00	100307.56	100357.84	100300.34	100323.59	44377	0	0
2024.01.03	00:00:00	100323.53	100335.34	100270.33	100277.36	38193	0	0
2024.01.03	01:00:00	100277.30	100368.96	100235.61	100344.36	49396	0	0
2024.01.03	02:00:00	100344.30	100403.60	100325.82	100358.96	44264	0	0
2024.01.03	03:00:00	100358.90	100399.95	100332.53	100332.53	40149	0	0
2024.01.03	04:00:00	100332.47	100401.31	100298.93	100375.70	44124	0	0
2024.01.03	05:00:00	100375.64	100402.92	100315.80	100384.64	43062	0	0
2024.01.03	06:00:00	100384.58	100384.58	100260.44	100368.98	41238	0	0
2024.01.03	07:00:00	100368.92	100416.25	100275.98	100275.98	33528	0	0
2024.01.03	08:00:00	100275.92	100329.93	100231.71	100252.70	40452	0	0
2024.01.03	09:00:00	100252.64	100252.64	100142.48	100199.72	37518	0	0
2024.01.03	10:00:00	100199.66	100382.48	100192.46	100313.76	54148	0	0
2024.01.03	11:00:00	100313.70	100344.41	100239.99	100287.50	40142	0	0
2024.01.03	12:00:00	100287.44	100390.18	100237.78	100389.40	52454	0	0
2024.01.03	13:00:00	100389.34	100413.75	100261.99	100278.78	31790	0	0
2024.01.03	14:00:00	100278.72	100287.57	100154.78	100154.78	30452	0	0
2024.01.03	15:00:00	100154.72	100286.83	100124.94	100260.92	48271	0	0
2024.01.03	16:00:00	100260.86	100298.17	100226.30	100268.19	43495	0	0
2024.01.03	17:00:00	100268.13	100275.92	100168.22	100222.65	38274	0	0
2024.01.03	18:00:00	100222.59	100292.89	100179.99	100227.89	43328	0	0
2024.01.03	19:00:00	100227.83	100240.88	100121.42	100137.29	33516	0	0
2024.01.03	20:00:00	100137.23	100137.23	100064.77	100079.88	37075	0	0
2024.01.03	21:00:00	100079.82	100137.35	100046.34	100104.92	45308	0	0
2024.01.03	22:00:00	100104.86	100114.34	100041.02	100068.39	39163	0	0
2024.01.03	23:00:00	100068.33	100068.33	99971.46	100006.90	36679	0	0
2024.01.04	00:00:00	100006.84	100043.99	99931.96	99944.15	36541	0	0
2024.01.04	01:00:00	99944.09	100015.64	99899.31	99977.84	46161	0	0
2024.01.04	02:00:00	99977.78	100121.39	99950.96	100089.11	53871	0	0
2024.01.04	03:00:00	100089.05	100127.90	100029.23	100055.47	38828	0	0
2024.01.04	04:00:00	100055.41	100251.07	100041.70	100223.41	58962	0	0
2024.01.04	05:00:00	100223.35	100248.48	100174.03	100216.97	39014	0	0
2024.01.04	06:00:00	100216.91	100216.91	100135.81	100193.05	39908	0	0
2024.01.04	07:00:00	100192.99	100233.36	100163.35	100185.92	42067	0	0
2024.01.04	08:00:00	100185.86	100294.67	100174.78	100281.35	50337	0	0
2024.01.04	09:00:00	100281.29	100306.86	100244.13	100281.30	36692	0	0
2024.01.04	10:00:00	100281.24	100340.57	100248.22	100277.81	42323	0	0
2024.01.04	11:00:00	100277.75	100281.95	100171.21	100267.91	39139	0	0
2024.01.04	12:00:00	100267.85	100402.62	100251.23	100391.94	53312	0	0
2024.01.04	13:00:00	100391.88	100394.63	100293.18	100352.75	38789	0	0
2024.01.04	14:00:00	100352.69	100375.38	100250.74	100250.74	32651	0	0
2024.01.04	15:00:00	100250.68	100282.45	100139.86	100139.86	31752	0	0
2024.01.04	16:00:00	100139.80	100210.12	100052.00	100052.00	33874	0	0
2024.01.04	17:00:00	100051.94	100065.36	99970.32	99999.66	37138	0	0
2024.01.04	18:00:00	99999.60	99999.60	99848.25	99848.25	27723	0	0
2024.01.04	19:00:00	99848.19	99867.76	99801.79	99815.90	39569	0	0
2024.01.04	20:00:00	99815.84	99878.10	99779.51	99864.88	47606	0	0
2024.01.04	21:00:00	99864.82	99922.35	99779.13	99779.13	31397	0	0
2024.01.04	22:00:00	99779.07	99805.37	99709.70	99763.74	38722	0	0
2024.01.04	23:00:00	99763.68	99995.95	99718.14	99991.39	65269	0	0
2024.01.05	00:00:00	99991.33	100038.92	99942.14	99942.14	37879	0	0
2024.01.05	01:00:00	99942.08	100061.56	99920.01	100009.54	49520	0	0
2024.01.05	02:00:00	100009.48	100109.56	99936.46	100099.96	51810	0	0
2024.01.05	03:00:00	100099.90	100141.89	100058.07	100094.07	42083	0	0
2024.01.05	04:00:00	100094.01	100267.88	100066.53	100254.68	55986	0	0
2024.01.05	05:00:00	100254.62	100254.62	100166.42	100231.81	38458	0	0
2024.01.05	06:00:00	100231.75	100247.25	100157.25	100217.87	41410	0	0
2024.01.05	07:00:00	100217.81	100239.40	100062.46	100062.46	27323	0	0
2024.01.05	08:00:00	100062.40	100130.60	100012.06	100117.56	40449	0	0
2024.01.05	09:00:00	100117.50	100155.34	100063.66	100063.66	37426	0	0
2024.01.05	10:00:00	100063.60	100168.18	100027.50	100027.50	39188	0	0
