<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.03	11:15:00	100385.21	100394.29	100368.43	100393.11	900	0	30
2024.06.03	11:30:00	100393.09	100394.64	100381.51	100388.26	900	0	30
2024.06.03	11:45:00	100388.24	100445.06	100386.02	100441.54	900	0	30
2024.06.03	12:00:00	100441.52	100441.52	100423.54	100423.54	900	0	30
2024.06.03	12:15:00	100423.52	100423.52	100405.54	100405.54	900	0	30
2024.06.03	12:30:00	100405.52	100405.52	100387.54	100387.54	900	0	30
2024.06.03	12:45:00	100387.52	100387.52	100369.54	100369.54	900	0	30
2024.06.03	13:00:00	100369.52	100375.06	100360.14	100366.48	900	0	30
2024.06.03	13:15:00	100366.46	100407.40	100355.68	100405.76	900	0	30
2024.06.03	13:30:00	100405.74	100405.74	100387.76	100387.76	900	0	30
2024.06.03	13:45:00	100387.74	100387.74	100369.76	100369.76	900	0	30
2024.06.03	14:00:00	100369.74	100369.74	100351.76	100351.76	900	0	30
2024.06.03	14:15:00	100351.74	100351.74	100333.76	100333.76	900	0	30
2024.06.03	14:30:00	100333.74	100333.74	100315.76	100315.76	900	0	30
2024.06.03	14:45:00	100315.74	100315.74	100297.76	100297.76	900	0	30
2024.06.03	15:00:00	100297.74	100308.87	100288.72	100299.93	900	0	30
2024.06.03	15:15:00	100299.91	100299.91	100281.93	100281.93	900	0	30
2024.06.03	15:30:00	100281.91	100304.74	100272.49	100296.20	900	0	30
2024.06.03	15:45:00	100296.18	100347.93	100291.42	100345.97	900	0	30
2024.06.03	16:00:00	100345.95	100357.29	100333.55	100351.73	900	0	30
2024.06.03	16:15:00	100351.71	100378.75	100347.85	100364.65	900	0	30
2024.06.03	16:30:00	100364.63	100418.61	100349.29	100416.01	900	0	30
2024.06.03	16:45:00	100415.99	100415.99	100398.01	100398.01	900	0	30
2024.06.03	17:00:00	100397.99	100397.99	100380.01	100380.01	900	0	30
2024.06.03	17:15:00	100379.99	100379.99	100362.01	100362.01	900	0	30
2024.06.03	17:30:00	100361.99	100377.69	100353.55	100368.17	900	0	30
2024.06.03	17:45:00	100368.15	100368.15	100350.17	100350.17	900	0	30
2024.06.03	18:00:00	100350.15	100350.15	100332.17	100332.17	900	0	30
2024.06.03	18:15:00	100332.15	100382.50	100328.99	100369.68	900	0	30
2024.06.03	18:30:00	100369.66	100369.66	100351.68	100351.68	900	0	30
2024.06.03	18:45:00	100351.66	100367.36	100344.70	100356.36	900	0	30
2024.06.03	19:00:00	100356.34	100356.34	100338.36	100338.36	900	0	30
2024.06.03	19:15:00	100338.34	100370.87	100333.86	100357.39	900	0	30
2024.06.03	19:30:00	100357.37	100367.28	100347.23	100359.46	900	0	30
2024.06.03	19:45:00	100359.44	100391.12	100353.38	100387.94	900	0	30
2024.06.03	20:00:00	100387.92	100387.92	100369.94	100369.94	900	0	30
2024.06.03	20:15:00	100369.92	100388.36	100357.60	100382.72	900	0	30
2024.06.03	20:30:00	100382.70	100382.70	100364.72	100364.72	900	0	30
2024.06.03	20:45:00	100364.70	100377.77	100357.38	100367.13	900	0	30
2024.06.03	21:00:00	100367.11	100367.11	100349.13	100349.13	900	0	30
2024.06.03	21:15:00	100349.11	100367.11	100344.37	100353.89	900	0	30
2024.06.03	21:30:00	100353.87	100353.87	100335.89	100335.89	900	0	30
2024.06.03	21:45:00	100335.87	100335.87	100317.89	100317.89	900	0	30
2024.06.03	22:00:00	100317.87	100352.23	100307.87	100344.47	900	0	30
2024.06.03	22:15:00	100344.45	100344.45	100326.47	100326.47	900	0	30
2024.06.03	22:30:00	100326.45	100326.45	100308.47	100308.47	900	0	30
2024.06.03	22:45:00	100308.45	100308.45	100290.47	100290.47	900	0	30
2024.06.03	23:00:00	100290.45	100290.45	100272.47	100272.47	900	0	30
2024.06.03	23:15:00	100272.45	100291.37	100261.43	100284.43	900	0	30
