<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.01	00:00:00	100000.00	100033.03	99940.58	100023.01	59611	0	0
2024.01.01	04:00:00	100022.99	100132.43	99996.77	100082.18	58715	0	0
2024.01.01	08:00:00	100082.16	100150.66	100017.43	100078.02	56904	0	0
2024.01.01	12:00:00	100078.00	100132.81	100043.87	100080.42	57552	0	0
2024.01.01	16:00:00	100080.40	100185.80	100016.35	100182.08	67470	0	0
2024.01.01	20:00:00	100182.06	100182.06	99979.08	99979.08	37044	0	0
2024.01.02	00:00:00	99979.06	100082.54	99968.48	100030.46	58934	0	0
2024.01.02	04:00:00	100030.44	100087.48	100004.90	100034.86	55321	0	0
2024.01.02	08:00:00	100034.84	100058.75	99903.30	100027.72	53407	0	0
2024.01.02	12:00:00	100027.70	100036.88	99914.08	99934.22	47974	0	0
2024.01.02	16:00:00	99934.20	100114.05	99913.99	100112.25	74927	0	0
2024.01.02	20:00:00	100112.23	100182.10	100092.55	100127.09	58792	0	0
2024.01.03	00:00:00	100127.07	100260.40	100110.59	100206.55	65234	0	0
2024.01.03	04:00:00	100206.53	100395.54	100198.59	100349.14	71551	0	0
2024.01.03	08:00:00	100349.12	100349.12	100290.58	100323.08	54582	0	0
2024.01.03	12:00:00	100323.06	100350.30	100239.92	100279.68	52980	0	0
2024.01.03	16:00:00	100279.66	100348.50	100267.10	100293.32	58544	0	0
2024.01.03	20:00:00	100293.30	100309.28	100184.95	100185.36	44144	0	0
2024.01.04	00:00:00	100185.34	100187.55	100125.51	100125.51	51331	0	0
2024.01.04	04:00:00	100125.49	100173.27	100101.96	100148.08	59561	0	0
2024.01.04	08:00:00	100148.06	100230.50	100130.72	100172.60	59768	0	0
2024.01.04	12:00:00	100172.58	100218.88	100060.09	100060.09	46081	0	0
2024.01.04	16:00:00	100060.07	100121.07	100014.97	100116.01	62884	0	0
2024.01.04	20:00:00	100115.99	100156.28	100072.14	100095.08	55227	0	0
2024.01.05	00:00:00	100095.06	100095.06	99989.00	99991.52	46968	0	0
2024.01.05	04:00:00	99991.50	100013.19	99843.32	99890.61	47241	0	0
2024.01.05	08:00:00	99890.59	99894.30	99790.88	99856.46	51383	0	0
2024.01.05	12:00:00	99856.44	99876.36	99751.79	99778.12	49390	0	0
2024.01.05	16:00:00	99778.10	99783.85	99670.60	99670.60	46580	0	0
2024.01.05	20:00:00	99670.58	99718.03	99586.46	99709.33	61117	0	0
2024.01.06	00:00:00	99709.31	99709.31	99607.49	99654.60	50193	0	0
2024.01.06	04:00:00	99654.58	99724.27	99624.31	99708.35	62675	0	0
2024.01.06	08:00:00	99708.33	99746.26	99664.08	99694.78	55871	0	0
2024.01.06	12:00:00	99694.76	99694.76	99501.74	99515.60	39374	0	0
2024.01.06	16:00:00	99515.58	99515.58	99378.52	99406.81	46445	0	0
2024.01.06	20:00:00	99406.79	99428.84	99309.27	99398.94	54841	0	0
