<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	22:15:00	91111.59	91111.59	91105.61	91105.61	300	0	45
2025.05.16	22:20:00	91105.59	91105.59	91099.61	91099.61	300	0	45
2025.05.16	22:25:00	91099.59	91099.59	91093.61	91093.61	300	0	45
2025.05.16	22:30:00	91093.59	91103.75	91089.67	91101.71	300	0	45
2025.05.16	22:35:00	91101.69	91101.69	91095.71	91095.71	300	0	45
2025.05.16	22:40:00	91095.69	91095.69	91089.71	91089.71	300	0	45
2025.05.16	22:45:00	91089.69	91089.69	91083.71	91083.71	300	0	45
2025.05.16	22:50:00	91083.69	91118.53	91080.13	91116.13	300	0	45
2025.05.16	22:55:00	91116.11	91116.11	91110.13	91110.13	300	0	45
2025.05.16	23:00:00	91110.11	91110.11	91104.13	91104.13	300	0	45
2025.05.16	23:05:00	91104.11	91104.11	91098.13	91098.13	300	0	45
2025.05.16	23:10:00	91098.11	91098.11	91092.13	91092.13	300	0	45
2025.05.16	23:15:00	91092.11	91120.82	91090.27	91116.70	300	0	45
2025.05.16	23:20:00	91116.68	91116.68	91110.70	91110.70	300	0	45
2025.05.16	23:25:00	91110.68	91110.68	91104.70	91104.70	300	0	45
2025.05.16	23:30:00	91104.68	91104.68	91098.70	91098.70	300	0	45
2025.05.16	23:35:00	91098.68	91098.68	91092.70	91092.70	300	0	45
2025.05.16	23:40:00	91092.68	91106.32	91090.10	91102.94	300	0	45
2025.05.16	23:45:00	91102.92	91102.92	91096.94	91096.94	300	0	45
2025.05.16	23:50:00	91096.92	91096.92	91090.94	91090.94	300	0	45
2025.05.16	23:55:00	91090.92	91090.92	91084.94	91084.94	300	0	45
2025.05.17	00:00:00	91084.92	91084.92	91078.94	91078.94	300	0	45
2025.05.17	00:05:00	91078.92	91086.13	91073.94	91085.15	300	0	45
2025.05.17	00:10:00	91085.13	91103.47	91079.53	91103.11	300	0	45
2025.05.17	00:15:00	91103.09	91103.09	91097.11	91097.11	300	0	45
2025.05.17	00:20:00	91097.09	91097.09	91091.11	91091.11	300	0	45
2025.05.17	00:25:00	91091.09	91091.09	91085.11	91085.11	300	0	45
2025.05.17	00:30:00	91085.09	91085.09	91079.11	91079.11	300	0	45
2025.05.17	00:35:00	91079.09	91079.09	91073.11	91073.11	300	0	45
2025.05.17	00:40:00	91073.09	91073.09	91067.11	91067.11	300	0	45
2025.05.17	00:45:00	91067.09	91067.09	91061.11	91061.11	300	0	45
2025.05.17	00:50:00	91061.09	91061.09	91055.11	91055.11	300	0	45
2025.05.17	00:55:00	91055.09	91055.09	91049.11	91049.11	300	0	45
2025.05.17	01:00:00	91049.09	91049.09	91043.11	91043.11	300	0	45
2025.05.17	01:05:00	91043.09	91043.09	91037.11	91037.11	300	0	45
2025.05.17	01:10:00	91037.09	91048.40	91036.25	91043.28	300	0	45
2025.05.17	01:15:00	91043.26	91043.26	91037.28	91037.28	300	0	45
2025.05.17	01:20:00	91037.26	91075.85	91035.46	91071.69	300	0	45
