<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	21:35:00	94255.77	94261.75	94255.77	94261.75	300	0	45
2025.05.16	21:40:00	94261.77	94267.75	94261.77	94267.75	300	0	45
2025.05.16	21:45:00	94267.77	94272.49	94254.55	94255.79	300	0	45
2025.05.16	21:50:00	94255.81	94261.79	94255.81	94261.79	300	0	45
2025.05.16	21:55:00	94261.81	94267.79	94261.81	94267.79	300	0	45
2025.05.16	22:00:00	94267.81	94273.79	94267.81	94273.79	300	0	45
2025.05.16	22:05:00	94273.81	94279.79	94273.81	94279.79	300	0	45
2025.05.16	22:10:00	94279.81	94285.79	94279.81	94285.79	300	0	45
2025.05.16	22:15:00	94285.81	94291.79	94285.81	94291.79	300	0	45
2025.05.16	22:20:00	94291.81	94297.79	94291.81	94297.79	300	0	45
2025.05.16	22:25:00	94297.81	94303.79	94297.81	94303.79	300	0	45
2025.05.16	22:30:00	94303.81	94309.79	94303.81	94309.79	300	0	45
2025.05.16	22:35:00	94309.81	94315.79	94309.81	94315.79	300	0	45
2025.05.16	22:40:00	94315.81	94321.79	94315.81	94321.79	300	0	45
2025.05.16	22:45:00	94321.81	94327.79	94321.81	94327.79	300	0	45
2025.05.16	22:50:00	94327.81	94333.79	94327.81	94333.79	300	0	45
2025.05.16	22:55:00	94333.81	94337.77	94315.28	94317.28	300	0	45
2025.05.16	23:00:00	94317.30	94323.28	94317.30	94323.28	300	0	45
2025.05.16	23:05:00	94323.30	94329.28	94323.30	94329.28	300	0	45
2025.05.16	23:10:00	94329.30	94335.28	94329.30	94335.28	300	0	45
2025.05.16	23:15:00	94335.30	94341.28	94335.30	94341.28	300	0	45
2025.05.16	23:20:00	94341.30	94342.64	94324.92	94329.54	300	0	45
2025.05.16	23:25:00	94329.56	94335.54	94329.56	94335.54	300	0	45
2025.05.16	23:30:00	94335.56	94341.54	94335.56	94341.54	300	0	45
2025.05.16	23:35:00	94341.56	94347.54	94341.56	94347.54	300	0	45
2025.05.16	23:40:00	94347.56	94353.54	94347.56	94353.54	300	0	45
2025.05.16	23:45:00	94353.56	94357.74	94337.56	94339.34	300	0	45
2025.05.16	23:50:00	94339.36	94345.34	94339.36	94345.34	300	0	45
2025.05.16	23:55:00	94345.36	94351.34	94345.36	94351.34	300	0	45
2025.05.17	00:00:00	94351.36	94357.34	94351.36	94357.34	300	0	45
2025.05.17	00:05:00	94357.36	94363.34	94357.36	94363.34	300	0	45
2025.05.17	00:10:00	94363.36	94369.34	94363.36	94369.34	300	0	45
2025.05.17	00:15:00	94369.36	94371.88	94339.89	94343.33	300	0	45
2025.05.17	00:20:00	94343.35	94349.33	94343.35	94349.33	300	0	45
2025.05.17	00:25:00	94349.35	94355.33	94349.35	94355.33	300	0	45
2025.05.17	00:30:00	94355.35	94361.33	94355.35	94361.33	300	0	45
2025.05.17	00:35:00	94361.35	94367.33	94361.35	94367.33	300	0	45
2025.05.17	00:40:00	94367.35	94373.33	94367.35	94373.33	300	0	45
2025.05.17	00:45:00	94373.35	94379.33	94373.35	94379.33	300	0	45
2025.05.17	00:50:00	94379.35	94379.77	94360.45	94365.99	300	0	45
2025.05.17	00:55:00	94366.01	94371.99	94366.01	94371.99	300	0	45
2025.05.17	01:00:00	94372.01	94377.99	94372.01	94377.99	300	0	45
2025.05.17	01:05:00	94378.01	94383.99	94378.01	94383.99	300	0	45
2025.05.17	01:10:00	94384.01	94389.99	94384.01	94389.99	300	0	45
2025.05.17	01:15:00	94390.01	94395.99	94390.01	94395.99	300	0	45
2025.05.17	01:20:00	94396.01	94401.99	94396.01	94401.99	300	0	45
2025.05.17	01:25:00	94402.01	94407.99	94402.01	94407.99	300	0	45
2025.05.17	01:30:00	94408.01	94411.75	94399.68	94401.90	300	0	45
2025.05.17	01:35:00	94401.92	94407.90	94401.92	94407.90	300	0	45
2025.05.17	01:40:00	94407.92	94409.92	94383.26	94387.22	300	0	45
2025.05.17	01:45:00	94387.24	94393.22	94387.24	94393.22	300	0	45
2025.05.17	01:50:00	94393.24	94399.22	94393.24	94399.22	300	0	45
2025.05.17	01:55:00	94399.24	94405.22	94399.24	94405.22	300	0	45
2025.05.17	02:00:00	94405.24	94411.22	94405.24	94411.22	300	0	45
2025.05.17	02:05:00	94411.24	94417.22	94411.24	94417.22	300	0	45
2025.05.17	02:10:00	94417.24	94423.22	94417.24	94423.22	300	0	45
2025.05.17	02:15:00	94423.24	94429.22	94423.24	94429.22	300	0	45
2025.05.17	02:20:00	94429.24	94435.22	94429.24	94435.22	300	0	45
2025.05.17	02:25:00	94435.24	94441.22	94435.24	94441.22	300	0	45
2025.05.17	02:30:00	94441.24	94447.22	94441.24	94447.22	300	0	45
2025.05.17	02:35:00	94447.24	94453.22	94447.24	94453.22	300	0	45
2025.05.17	02:40:00	94453.24	94459.22	94453.24	94459.22	300	0	45
2025.05.17	02:45:00	94459.24	94465.22	94459.24	94465.22	300	0	45
2025.05.17	02:50:00	94465.24	94468.92	94437.22	94439.50	300	0	45
2025.05.17	02:55:00	94439.52	94445.50	94439.52	94445.50	300	0	45
2025.05.17	03:00:00	94445.52	94451.50	94445.52	94451.50	300	0	45
2025.05.17	03:05:00	94451.52	94457.50	94451.52	94457.50	300	0	45
2025.05.17	03:10:00	94457.52	94463.50	94457.52	94463.50	300	0	45
2025.05.17	03:15:00	94463.52	94469.50	94463.52	94469.50	300	0	45
2025.05.17	03:20:00	94469.52	94475.50	94469.52	94475.50	300	0	45
2025.05.17	03:25:00	94475.52	94481.50	94475.52	94481.50	300	0	45
2025.05.17	03:30:00	94481.52	94487.50	94481.52	94487.50	300	0	45
2025.05.17	03:35:00	94487.52	94493.50	94487.52	94493.50	300	0	45
2025.05.17	03:40:00	94493.52	94498.86	94466.76	94467.38	300	0	45
2025.05.17	03:45:00	94467.40	94468.00	94453.28	94458.64	300	0	45
2025.05.17	03:50:00	94458.66	94464.64	94458.66	94464.64	300	0	45
2025.05.17	03:55:00	94464.66	94470.64	94464.66	94470.64	300	0	45
2025.05.17	04:00:00	94470.66	94472.72	94448.66	94452.56	300	0	45
2025.05.17	04:05:00	94452.58	94458.56	94452.58	94458.56	300	0	45
2025.05.17	04:10:00	94458.58	94464.56	94458.58	94464.56	300	0	45
2025.05.17	04:15:00	94464.58	94470.56	94464.58	94470.56	300	0	45
2025.05.17	04:20:00	94470.58	94476.56	94470.58	94476.56	300	0	45
2025.05.17	04:25:00	94476.58	94479.50	94456.27	94459.31	300	0	45
2025.05.17	04:30:00	94459.33	94465.31	94459.33	94465.31	300	0	45
2025.05.17	04:35:00	94465.33	94471.31	94465.33	94471.31	300	0	45
2025.05.17	04:40:00	94471.33	94477.31	94471.33	94477.31	300	0	45
2025.05.17	04:45:00	94477.33	94483.31	94477.33	94483.31	300	0	45
2025.05.17	04:50:00	94483.33	94489.31	94483.33	94489.31	300	0	45
2025.05.17	04:55:00	94489.33	94492.91	94452.26	94454.64	300	0	45
2025.05.17	05:00:00	94454.66	94460.64	94454.66	94460.64	300	0	45
2025.05.17	05:05:00	94460.66	94466.64	94460.66	94466.64	300	0	45
2025.05.17	05:10:00	94466.66	94466.88	94434.97	94440.71	300	0	45
2025.05.17	05:15:00	94440.73	94446.71	94440.73	94446.71	300	0	45
