<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.03	10:45:00	95593.85	95594.41	95574.32	95591.72	900	0	30
2024.06.03	11:00:00	95591.74	95593.32	95569.36	95585.74	900	0	30
2024.06.03	11:15:00	95585.76	95603.74	95585.76	95603.74	900	0	30
2024.06.03	11:30:00	95603.76	95617.56	95587.00	95591.16	900	0	30
2024.06.03	11:45:00	95591.18	95609.16	95591.18	95609.16	900	0	30
2024.06.03	12:00:00	95609.18	95613.74	95598.28	95613.74	900	0	30
2024.06.03	12:15:00	95613.76	95630.56	95594.97	95595.55	900	0	30
2024.06.03	12:30:00	95595.57	95613.55	95595.57	95613.55	900	0	30
2024.06.03	12:45:00	95613.57	95631.55	95613.57	95631.55	900	0	30
2024.06.03	13:00:00	95631.57	95642.37	95604.39	95607.87	900	0	30
2024.06.03	13:15:00	95607.89	95625.87	95607.89	95625.87	900	0	30
2024.06.03	13:30:00	95625.89	95643.87	95625.89	95643.87	900	0	30
2024.06.03	13:45:00	95643.89	95661.87	95643.89	95661.87	900	0	30
2024.06.03	14:00:00	95661.89	95679.87	95661.89	95679.87	900	0	30
2024.06.03	14:15:00	95679.89	95697.87	95679.89	95697.87	900	0	30
2024.06.03	14:30:00	95697.89	95699.07	95671.62	95676.16	900	0	30
2024.06.03	14:45:00	95676.18	95687.28	95670.08	95676.94	900	0	30
2024.06.03	15:00:00	95676.96	95694.94	95676.96	95694.94	900	0	30
2024.06.03	15:15:00	95694.96	95697.90	95650.21	95660.61	900	0	30
2024.06.03	15:30:00	95660.63	95665.99	95623.86	95631.20	900	0	30
2024.06.03	15:45:00	95631.22	95635.76	95536.48	95545.16	900	0	30
2024.06.03	16:00:00	95545.18	95563.16	95545.18	95563.16	900	0	30
2024.06.03	16:15:00	95563.18	95581.16	95563.18	95581.16	900	0	30
2024.06.03	16:30:00	95581.18	95595.46	95560.77	95564.45	900	0	30
2024.06.03	16:45:00	95564.47	95582.45	95564.47	95582.45	900	0	30
2024.06.03	17:00:00	95582.47	95593.73	95580.62	95587.32	900	0	30
2024.06.03	17:15:00	95587.34	95605.32	95587.34	95605.32	900	0	30
2024.06.03	17:30:00	95605.34	95615.78	95588.23	95595.75	900	0	30
2024.06.03	17:45:00	95595.77	95613.75	95595.77	95613.75	900	0	30
2024.06.03	18:00:00	95613.77	95617.25	95586.55	95590.09	900	0	30
2024.06.03	18:15:00	95590.11	95608.09	95590.11	95608.09	900	0	30
2024.06.03	18:30:00	95608.11	95610.25	95582.40	95586.58	900	0	30
2024.06.03	18:45:00	95586.60	95604.58	95586.60	95604.58	900	0	30
2024.06.03	19:00:00	95604.60	95622.58	95604.60	95622.58	900	0	30
2024.06.03	19:15:00	95622.60	95640.58	95622.60	95640.58	900	0	30
2024.06.03	19:30:00	95640.60	95655.82	95612.20	95614.94	900	0	30
2024.06.03	19:45:00	95614.96	95617.20	95598.86	95614.58	900	0	30
2024.06.03	20:00:00	95614.60	95632.58	95614.60	95632.58	900	0	30
2024.06.03	20:15:00	95632.60	95650.58	95632.60	95650.58	900	0	30
2024.06.03	20:30:00	95650.60	95661.98	95642.53	95649.11	900	0	30
2024.06.03	20:45:00	95649.13	95667.11	95649.13	95667.11	900	0	30
2024.06.03	21:00:00	95667.13	95685.11	95667.13	95685.11	900	0	30
2024.06.03	21:15:00	95685.13	95696.79	95625.58	95631.30	900	0	30
2024.06.03	21:30:00	95631.32	95643.68	95616.22	95621.82	900	0	30
2024.06.03	21:45:00	95621.84	95639.82	95621.84	95639.82	900	0	30
2024.06.03	22:00:00	95639.84	95657.82	95639.84	95657.82	900	0	30
2024.06.03	22:15:00	95657.84	95670.24	95657.84	95663.52	900	0	30
2024.06.03	22:30:00	95663.54	95668.12	95651.32	95664.70	900	0	30
2024.06.03	22:45:00	95664.72	95682.70	95664.72	95682.70	900	0	30
2024.06.03	23:00:00	95682.72	95700.70	95682.72	95700.70	900	0	30
2024.06.03	23:15:00	95700.72	95718.70	95700.72	95718.70	900	0	30
2024.06.03	23:30:00	95718.72	95722.86	95704.95	95718.77	900	0	30
2024.06.03	23:45:00	95718.79	95720.35	95665.14	95670.74	900	0	30
2024.06.04	00:00:00	95670.76	95683.34	95663.52	95668.90	900	0	30
2024.06.04	00:15:00	95652.74	95656.76	95607.00	95615.82	900	0	30
2024.06.04	00:30:00	95615.84	95633.82	95615.84	95633.82	900	0	30
