<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	21:35:00	105560.28	105568.20	105542.32	105543.34	300	0	63
2025.05.16	21:40:00	105543.37	105552.34	105543.37	105552.34	300	0	63
2025.05.16	21:45:00	105552.37	105561.34	105552.37	105561.34	300	0	63
2025.05.16	21:50:00	105561.37	105570.34	105561.37	105570.34	300	0	63
2025.05.16	21:55:00	105570.37	105579.34	105570.37	105579.34	300	0	63
2025.05.16	22:00:00	105579.37	105584.02	105556.55	105560.84	300	0	63
2025.05.16	22:05:00	105560.87	105563.93	105541.77	105547.65	300	0	63
2025.05.16	22:10:00	105547.68	105554.94	105540.43	105542.11	300	0	63
2025.05.16	22:15:00	105542.14	105551.11	105542.14	105551.11	300	0	63
2025.05.16	22:20:00	105551.14	105554.14	105520.29	105520.47	300	0	63
2025.05.16	22:25:00	105520.50	105529.47	105520.50	105529.47	300	0	63
2025.05.16	22:30:00	105529.50	105538.47	105529.50	105538.47	300	0	63
2025.05.16	22:35:00	105538.50	105547.47	105538.50	105547.47	300	0	63
2025.05.16	22:40:00	105547.50	105556.47	105547.50	105556.47	300	0	63
2025.05.16	22:45:00	105556.50	105561.90	105532.37	105535.91	300	0	63
2025.05.16	22:50:00	105535.94	105543.44	105528.16	105529.60	300	0	63
2025.05.16	22:55:00	105529.63	105538.60	105529.63	105538.60	300	0	63
2025.05.16	23:00:00	105538.63	105547.60	105538.63	105547.60	300	0	63
2025.05.16	23:05:00	105547.63	105556.60	105547.63	105556.60	300	0	63
2025.05.16	23:10:00	105556.63	105565.60	105556.63	105565.60	300	0	63
2025.05.16	23:15:00	105565.63	105574.60	105565.63	105574.60	300	0	63
2025.05.16	23:20:00	105574.63	105580.03	105532.70	105532.85	300	0	63
2025.05.16	23:25:00	105532.88	105541.85	105532.88	105541.85	300	0	63
2025.05.16	23:30:00	105541.88	105550.85	105541.88	105550.85	300	0	63
2025.05.16	23:35:00	105550.88	105553.01	105517.86	105524.67	300	0	63
2025.05.16	23:40:00	105524.70	105533.67	105524.70	105533.67	300	0	63
2025.05.16	23:45:00	105533.70	105542.67	105533.70	105542.67	300	0	63
2025.05.16	23:50:00	105542.70	105551.67	105542.70	105551.67	300	0	63
2025.05.16	23:55:00	105551.70	105556.56	105532.47	105536.55	300	0	63
2025.05.17	00:00:00	105536.58	105545.55	105536.58	105545.55	300	0	63
2025.05.17	00:05:00	105545.58	105545.82	105531.15	105539.85	300	0	63
2025.05.17	00:10:00	105539.88	105548.85	105539.88	105548.85	300	0	63
2025.05.17	00:15:00	105548.88	105557.85	105548.88	105557.85	300	0	63
2025.05.17	00:20:00	105557.88	105566.85	105557.88	105566.85	300	0	63
2025.05.17	00:25:00	105566.88	105575.85	105566.88	105575.85	300	0	63
2025.05.17	00:30:00	105575.88	105584.85	105575.88	105584.85	300	0	63
2025.05.17	00:35:00	105584.88	105593.85	105584.88	105593.85	300	0	63
2025.05.17	00:40:00	105593.88	105602.85	105593.88	105602.85	300	0	63
2025.05.17	00:45:00	105602.88	105611.85	105602.88	105611.85	300	0	63
2025.05.17	00:50:00	105611.88	105620.85	105611.88	105620.85	300	0	63
2025.05.17	00:55:00	105620.88	105629.85	105620.88	105629.85	300	0	63
2025.05.17	01:00:00	105629.88	105630.66	105602.96	105611.12	300	0	63
2025.05.17	01:05:00	105611.15	105620.12	105611.15	105620.12	300	0	63
2025.05.17	01:10:00	105620.15	105629.12	105620.15	105629.12	300	0	63
2025.05.17	01:15:00	105629.15	105638.12	105629.15	105638.12	300	0	63
2025.05.17	01:20:00	105638.15	105647.12	105638.15	105647.12	300	0	63
2025.05.17	01:25:00	105647.15	105653.54	105615.34	105617.89	300	0	63
2025.05.17	01:30:00	105617.92	105621.79	105592.96	105598.03	300	0	63
2025.05.17	01:35:00	105598.06	105607.03	105598.06	105607.03	300	0	63
2025.05.17	01:40:00	105607.06	105616.03	105607.06	105616.03	300	0	63
2025.05.17	01:45:00	105616.06	105620.32	105581.88	105586.56	300	0	63
2025.05.17	01:50:00	105586.59	105595.56	105586.59	105595.56	300	0	63
2025.05.17	01:55:00	105595.59	105604.56	105595.59	105604.56	300	0	63
2025.05.17	02:00:00	105604.59	105609.60	105581.94	105585.87	300	0	63
2025.05.17	02:05:00	105585.90	105594.87	105585.90	105594.87	300	0	63
2025.05.17	02:10:00	105594.90	105603.87	105594.90	105603.87	300	0	63
2025.05.17	02:15:00	105603.90	105608.16	105579.26	105583.94	300	0	63
2025.05.17	02:20:00	105583.97	105592.94	105583.97	105592.94	300	0	63
2025.05.17	02:25:00	105592.97	105601.94	105592.97	105601.94	300	0	63
2025.05.17	02:30:00	105601.97	105610.94	105601.97	105610.94	300	0	63
2025.05.17	02:35:00	105610.97	105619.94	105610.97	105619.94	300	0	63
2025.05.17	02:40:00	105619.97	105628.94	105619.97	105628.94	300	0	63
2025.05.17	02:45:00	105628.97	105637.67	105614.00	105614.24	300	0	63
2025.05.17	02:50:00	105614.27	105623.24	105614.27	105623.24	300	0	63
2025.05.17	02:55:00	105623.27	105632.24	105623.27	105632.24	300	0	63
2025.05.17	03:00:00	105632.27	105641.24	105632.27	105641.24	300	0	63
2025.05.17	03:05:00	105641.27	105650.24	105641.27	105650.24	300	0	63
2025.05.17	03:10:00	105650.27	105659.24	105650.27	105659.24	300	0	63
2025.05.17	03:15:00	105659.27	105668.24	105659.27	105668.24	300	0	63
2025.05.17	03:20:00	105668.27	105677.24	105668.27	105677.24	300	0	63
2025.05.17	03:25:00	105677.27	105681.26	105659.11	105664.06	300	0	63
2025.05.17	03:30:00	105664.09	105673.06	105664.09	105673.06	300	0	63
2025.05.17	03:35:00	105673.09	105682.06	105673.09	105682.06	300	0	63
2025.05.17	03:40:00	105682.09	105691.06	105682.09	105691.06	300	0	63
2025.05.17	03:45:00	105691.09	105700.06	105691.09	105700.06	300	0	63
2025.05.17	03:50:00	105700.09	105709.06	105700.09	105709.06	300	0	63
2025.05.17	03:55:00	105709.09	105718.06	105709.09	105718.06	300	0	63
2025.05.17	04:00:00	105718.09	105727.06	105718.09	105727.06	300	0	63
2025.05.17	04:05:00	105727.09	105736.06	105727.09	105736.06	300	0	63
2025.05.17	04:10:00	105736.09	105745.06	105736.09	105745.06	300	0	63
2025.05.17	04:15:00	105745.09	105754.06	105745.09	105754.06	300	0	63
2025.05.17	04:20:00	105754.09	105756.58	105729.04	105735.49	300	0	63
2025.05.17	04:25:00	105735.52	105744.49	105735.52	105744.49	300	0	63
2025.05.17	04:30:00	105744.52	105745.00	105716.60	105725.06	300	0	63
2025.05.17	04:35:00	105725.09	105734.06	105725.09	105734.06	300	0	63
2025.05.17	04:40:00	105734.09	105743.06	105734.09	105743.06	300	0	63
2025.05.17	04:45:00	105743.09	105745.64	105733.13	105739.52	300	0	63
2025.05.17	04:50:00	105739.55	105741.02	105719.84	105727.31	300	0	63
2025.05.17	04:55:00	105727.34	105736.31	105727.34	105736.31	300	0	63
2025.05.17	05:00:00	105736.34	105745.31	105736.34	105745.31	300	0	63
2025.05.17	05:05:00	105745.34	105754.31	105745.34	105754.31	300	0	63
2025.05.17	05:10:00	105754.34	105755.00	105709.35	105710.97	300	0	63
2025.05.17	05:15:00	105711.00	105719.97	105711.00	105719.97	300	0	63
2025.05.17	05:20:00	105720.00	105728.97	105720.00	105728.97	300	0	63
2025.05.17	05:25:00	105729.00	105736.92	105706.30	105707.32	300	0	63
2025.05.17	05:30:00	105707.35	105716.32	105707.35	105716.32	300	0	63
2025.05.17	05:35:00	105716.35	105725.32	105716.35	105725.32	300	0	63
2025.05.17	05:40:00	105725.35	105734.32	105725.35	105734.32	300	0	63
2025.05.17	05:45:00	105734.35	105743.32	105734.35	105743.32	300	0	63
2025.05.17	05:50:00	105743.35	105752.32	105743.35	105752.32	300	0	63
2025.05.17	05:55:00	105752.35	105755.56	105735.92	105741.65	300	0	63
2025.05.17	06:00:00	105741.68	105750.65	105741.68	105750.65	300	0	63
2025.05.17	06:05:00	105750.68	105759.65	105750.68	105759.65	300	0	63
2025.05.17	06:10:00	105759.68	105768.65	105759.68	105768.65	300	0	63
2025.05.17	06:15:00	105768.68	105777.65	105768.68	105777.65	300	0	63
2025.05.17	06:20:00	105777.68	105786.65	105777.68	105786.65	300	0	63
2025.05.17	06:25:00	105786.68	105795.65	105786.68	105795.65	300	0	63
2025.05.17	06:30:00	105795.68	105804.65	105795.68	105804.65	300	0	63
2025.05.17	06:35:00	105804.68	105805.76	105780.97	105788.83	300	0	63
2025.05.17	06:40:00	105788.86	105790.66	105770.65	105777.79	300	0	63
