<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.03	10:30:00	102670.93	102697.90	102670.93	102697.90	900	0	42
2024.06.03	10:45:00	102697.93	102710.44	102682.54	102696.97	900	0	42
2024.06.03	11:00:00	102697.00	102715.66	102614.08	102614.74	900	0	42
2024.06.03	11:15:00	102614.77	102623.74	102577.80	102587.40	900	0	42
2024.06.03	11:30:00	102587.43	102600.90	102572.87	102586.34	900	0	42
2024.06.03	11:45:00	102586.37	102613.34	102586.37	102613.34	900	0	42
2024.06.03	12:00:00	102613.37	102616.94	102578.52	102599.88	900	0	42
2024.06.03	12:15:00	102599.91	102610.95	102594.33	102610.95	900	0	42
2024.06.03	12:30:00	102610.98	102628.74	102610.62	102619.80	900	0	42
2024.06.03	12:45:00	102619.83	102635.64	102579.41	102589.79	900	0	42
2024.06.03	13:00:00	102589.82	102616.79	102589.82	102616.79	900	0	42
2024.06.03	13:15:00	102616.82	102627.05	102600.20	102602.18	900	0	42
2024.06.03	13:30:00	102602.21	102629.18	102602.21	102629.18	900	0	42
2024.06.03	13:45:00	102629.21	102653.90	102629.21	102631.71	900	0	42
2024.06.03	14:00:00	102631.74	102639.42	102575.81	102590.12	900	0	42
2024.06.03	14:15:00	102590.15	102597.11	102556.90	102565.90	900	0	42
2024.06.03	14:30:00	102565.93	102584.11	102563.97	102572.73	900	0	42
2024.06.03	14:45:00	102572.76	102593.49	102524.21	102529.10	900	0	42
2024.06.03	15:00:00	102529.13	102556.10	102529.13	102556.10	900	0	42
2024.06.03	15:15:00	102556.13	102583.10	102556.13	102583.10	900	0	42
2024.06.03	15:30:00	102583.13	102590.84	102545.87	102557.03	900	0	42
2024.06.03	15:45:00	102557.06	102565.19	102542.40	102561.21	900	0	42
2024.06.03	16:00:00	102561.24	102588.21	102561.24	102588.21	900	0	42
2024.06.03	16:15:00	102588.24	102615.21	102588.24	102615.21	900	0	42
2024.06.03	16:30:00	102615.24	102615.57	102539.29	102543.79	900	0	42
2024.06.03	16:45:00	102543.82	102570.79	102543.82	102570.79	900	0	42
2024.06.03	17:00:00	102570.82	102586.84	102558.71	102567.53	900	0	42
2024.06.03	17:15:00	102567.56	102584.00	102567.56	102579.02	900	0	42
2024.06.03	17:30:00	102579.05	102606.02	102579.05	102606.02	900	0	42
2024.06.03	17:45:00	102606.05	102633.02	102606.05	102633.02	900	0	42
2024.06.03	18:00:00	102633.05	102660.02	102633.05	102660.02	900	0	42
2024.06.03	18:15:00	102660.05	102687.02	102660.05	102687.02	900	0	42
2024.06.03	18:30:00	102687.05	102698.51	102676.69	102692.17	900	0	42
2024.06.03	18:45:00	102692.20	102708.97	102682.61	102692.78	900	0	42
2024.06.03	19:00:00	102692.81	102700.85	102653.71	102664.30	900	0	42
2024.06.03	19:15:00	102664.33	102688.75	102658.35	102660.87	900	0	42
2024.06.03	19:30:00	102660.90	102674.13	102602.21	102609.68	900	0	42
2024.06.03	19:45:00	102609.71	102631.97	102607.55	102612.23	900	0	42
2024.06.03	20:00:00	102612.26	102614.03	102553.54	102566.11	900	0	42
2024.06.03	20:15:00	102566.14	102593.11	102566.14	102593.11	900	0	42
2024.06.03	20:30:00	102593.14	102608.65	102584.78	102596.21	900	0	42
2024.06.03	20:45:00	102596.24	102604.82	102585.60	102595.05	900	0	42
2024.06.03	21:00:00	102595.08	102622.05	102595.08	102622.05	900	0	42
2024.06.03	21:15:00	102622.08	102625.86	102594.73	102603.91	900	0	42
2024.06.03	21:30:00	102603.94	102606.52	102552.16	102560.71	900	0	42
2024.06.03	21:45:00	102560.74	102578.68	102548.49	102557.49	900	0	42
2024.06.03	22:00:00	102557.52	102569.10	102548.10	102563.46	900	0	42
2024.06.03	22:15:00	102563.49	102589.74	102557.49	102558.18	900	0	42
2024.06.03	22:30:00	102558.21	102564.18	102432.10	102448.96	900	0	42
2024.06.03	22:45:00	102448.99	102450.85	102422.87	102446.81	900	0	42
2024.06.03	23:00:00	102446.84	102453.14	102424.54	102424.87	900	0	42
2024.06.03	23:15:00	102424.90	102439.69	102423.54	102435.69	900	0	42
2024.06.03	23:30:00	102435.72	102462.69	102435.72	102462.69	900	0	42
2024.06.03	23:45:00	102462.72	102463.53	102441.81	102452.93	900	0	42
2024.06.04	00:00:00	102452.96	102479.93	102452.96	102479.93	900	0	42
2024.06.04	00:15:00	102479.96	102503.33	102479.96	102488.96	900	0	42
2024.06.04	00:30:00	102488.99	102515.96	102488.99	102515.96	900	0	42
2024.06.04	00:45:00	102515.99	102525.53	102485.99	102494.54	900	0	42
2024.06.04	01:00:00	102494.57	102509.09	102481.66	102494.08	900	0	42
2024.06.04	01:15:00	102494.11	102509.04	102488.49	102509.04	900	0	42
2024.06.04	01:30:00	102509.07	102536.04	102509.07	102536.04	900	0	42
2024.06.04	01:45:00	102536.07	102563.04	102536.07	102563.04	900	0	42
2024.06.04	02:00:00	102563.07	102588.27	102563.07	102568.65	900	0	42
2024.06.04	02:15:00	102568.68	102575.58	102541.52	102561.56	900	0	42
2024.06.04	02:30:00	102561.59	102588.56	102561.59	102588.56	900	0	42
2024.06.04	02:45:00	102588.59	102608.66	102519.50	102520.07	900	0	42
2024.06.04	03:00:00	102520.10	102522.71	102483.67	102508.00	900	0	42
2024.06.04	03:15:00	102508.03	102535.00	102508.03	102535.00	900	0	42
2024.06.04	03:30:00	102535.03	102562.00	102535.03	102562.00	900	0	42
2024.06.04	03:45:00	102562.03	102589.00	102562.03	102589.00	900	0	42
2024.06.04	04:00:00	102589.03	102616.00	102589.03	102616.00	900	0	42
2024.06.04	04:15:00	102616.03	102639.49	102616.03	102624.84	900	0	42
2024.06.04	04:30:00	102624.87	102629.10	102606.15	102619.72	900	0	42
2024.06.04	04:45:00	102619.75	102646.72	102619.75	102646.72	900	0	42
2024.06.04	05:00:00	102646.75	102648.88	102568.11	102584.43	900	0	42
2024.06.04	05:15:00	102584.46	102601.26	102574.49	102581.15	900	0	42
2024.06.04	05:30:00	102581.18	102592.04	102557.95	102565.39	900	0	42
2024.06.04	05:45:00	102565.42	102592.39	102565.42	102592.39	900	0	42
2024.06.04	06:00:00	102592.42	102617.83	102592.42	102600.33	900	0	42
2024.06.04	06:15:00	102600.36	102627.33	102600.36	102627.33	900	0	42
2024.06.04	06:30:00	102627.36	102628.08	102589.02	102612.09	900	0	42
2024.06.04	06:45:00	102612.12	102639.09	102612.12	102639.09	900	0	42
2024.06.04	07:00:00	102639.12	102648.09	102571.58	102576.71	899	0	42
2024.06.04	07:15:00	102576.74	102603.71	102576.74	102603.71	900	0	42
2024.06.04	07:30:00	102603.74	102604.52	102550.75	102562.27	900	0	42
2024.06.04	07:45:00	102562.30	102584.29	102544.12	102549.07	900	0	42
2024.06.04	08:00:00	102549.10	102550.51	102517.20	102517.35	900	0	42
2024.06.04	08:15:00	102517.38	102530.33	102512.39	102530.33	900	0	42
2024.06.04	08:30:00	102530.36	102532.25	102484.71	102486.16	900	0	42
2024.06.04	08:45:00	102486.19	102513.16	102486.19	102513.16	900	0	42
2024.06.04	09:00:00	102513.19	102517.48	102479.33	102487.22	900	0	42
2024.06.04	09:15:00	102487.25	102514.22	102487.25	102514.22	900	0	42
2024.06.04	09:30:00	102514.25	102522.22	102495.55	102522.22	900	0	42
2024.06.04	09:45:00	102522.25	102524.62	102489.78	102499.17	900	0	42
2024.06.04	10:00:00	102499.20	102517.17	102498.48	102507.45	900	0	42
2024.06.04	10:15:00	102507.48	102512.85	102462.53	102481.97	900	0	42
2024.06.04	10:30:00	102482.00	102491.39	102455.41	102462.73	900	0	42
2024.06.04	10:45:00	102462.76	102471.73	102427.90	102428.74	900	0	42
2024.06.04	11:00:00	102428.77	102431.84	102404.90	102431.84	900	0	42
2024.06.04	11:15:00	102431.87	102449.87	102431.87	102443.46	900	0	42
2024.06.04	11:30:00	102443.49	102456.60	102438.75	102452.58	900	0	42
2024.06.04	11:45:00	102452.61	102463.56	102441.71	102457.70	900	0	42
2024.06.04	12:00:00	102457.73	102472.58	102446.65	102458.74	900	0	42
2024.06.04	12:15:00	102458.77	102478.69	102458.77	102473.27	900	0	42
2024.06.04	12:30:00	102473.30	102500.27	102473.30	102500.27	900	0	42
2024.06.04	12:45:00	102500.30	102507.80	102463.46	102469.94	900	0	42
2024.06.04	13:00:00	102469.97	102491.33	102469.97	102482.78	900	0	42
2024.06.04	13:15:00	102482.81	102496.22	102456.81	102469.83	900	0	42
2024.06.04	13:30:00	102469.86	102496.83	102469.86	102496.83	900	0	42
2024.06.04	13:45:00	102496.86	102523.32	102496.86	102506.82	900	0	42
2024.06.04	14:00:00	102506.85	102520.20	102491.19	102504.78	900	0	42
2024.06.04	14:15:00	102504.81	102520.68	102458.75	102469.61	900	0	42
2024.06.04	14:30:00	102469.64	102477.98	102426.26	102427.37	900	0	42
2024.06.04	14:45:00	102427.40	102436.34	102389.35	102407.35	900	0	42
2024.06.04	15:00:00	102407.38	102431.14	102407.38	102417.29	900	0	42
2024.06.04	15:15:00	102417.32	102444.29	102417.32	102444.29	900	0	42
2024.06.04	15:30:00	102444.32	102455.62	102430.30	102455.62	900	0	42
2024.06.04	15:45:00	102455.65	102462.52	102428.80	102438.46	900	0	42
2024.06.04	16:00:00	102438.49	102461.26	102438.49	102452.11	900	0	42
2024.06.04	16:15:00	102452.14	102454.96	102411.62	102425.21	900	0	42
2024.06.04	16:30:00	102425.24	102439.34	102425.24	102438.16	900	0	42
2024.06.04	16:45:00	102438.19	102443.80	102382.89	102392.22	900	0	42
2024.06.04	17:00:00	102392.25	102396.40	102370.54	102396.40	900	0	42
2024.06.04	17:15:00	102396.43	102411.91	102371.02	102372.25	900	0	42
2024.06.04	17:30:00	102372.28	102383.20	102364.23	102380.25	900	0	42
2024.06.04	17:45:00	102380.28	102396.39	102344.66	102355.49	900	0	42
2024.06.04	18:00:00	102355.52	102382.49	102355.52	102382.49	900	0	42
2024.06.04	18:15:00	102382.52	102409.49	102382.52	102409.49	900	0	42
2024.06.04	18:30:00	102409.52	102436.49	102409.52	102436.49	900	0	42
2024.06.04	18:45:00	102436.52	102448.67	102415.15	102426.91	900	0	42
2024.06.04	19:00:00	102426.94	102453.91	102426.94	102453.91	900	0	42
2024.06.04	19:15:00	102453.94	102478.90	102430.55	102431.57	900	0	42
2024.06.04	19:30:00	102431.60	102432.77	102383.76	102404.70	900	0	42
2024.06.04	19:45:00	102404.73	102431.70	102404.73	102431.70	900	0	42
2024.06.04	20:00:00	102431.73	102451.32	102415.80	102423.15	900	0	42
2024.06.04	20:15:00	102423.18	102426.51	102386.12	102409.22	900	0	42
2024.06.04	20:30:00	102409.25	102417.20	102393.42	102412.41	900	0	42
2024.06.04	20:45:00	102412.44	102439.41	102412.44	102439.41	900	0	42
2024.06.04	21:00:00	102439.44	102450.30	102426.09	102450.30	900	0	42
2024.06.04	21:15:00	102450.33	102477.30	102450.33	102477.30	900	0	42
2024.06.04	21:30:00	102477.33	102493.44	102462.24	102462.33	900	0	42
2024.06.04	21:45:00	102462.36	102489.33	102462.36	102489.33	900	0	42
2024.06.04	22:00:00	102489.36	102495.95	102475.19	102495.95	900	0	42
2024.06.04	22:15:00	102495.98	102501.41	102437.52	102446.31	900	0	42
2024.06.04	22:30:00	102446.34	102466.44	102446.34	102461.16	900	0	42
2024.06.04	22:45:00	102461.19	102469.65	102449.19	102469.65	900	0	42
2024.06.04	23:00:00	102469.68	102496.65	102469.68	102496.65	900	0	42
2024.06.04	23:15:00	102496.68	102500.97	102450.58	102456.46	900	0	42
2024.06.04	23:30:00	102456.49	102483.46	102456.49	102483.46	900	0	42
2024.06.04	23:45:00	102483.49	102486.19	102457.43	102481.67	900	0	42
2024.06.05	00:00:00	102481.70	102491.15	102466.22	102483.71	900	0	42
2024.06.05	00:15:00	102483.74	102490.49	102428.38	102441.10	900	0	42
2024.06.05	00:30:00	102441.13	102465.37	102439.48	102442.18	900	0	42
2024.06.05	00:45:00	102442.21	102443.95	102409.01	102421.70	900	0	42
2024.06.05	01:00:00	102421.73	102431.81	102402.84	102419.70	900	0	42
2024.06.05	01:15:00	102419.73	102428.88	102405.37	102423.16	900	0	42
2024.06.05	01:30:00	102423.19	102424.60	102352.94	102355.34	900	0	42
2024.06.05	01:45:00	102355.37	102364.79	102286.19	102300.29	900	0	42
2024.06.05	02:00:00	102300.32	102327.29	102300.32	102327.29	900	0	42
2024.06.05	02:15:00	102327.32	102353.69	102323.56	102324.13	900	0	42
2024.06.05	02:30:00	102324.16	102339.43	102293.65	102296.29	900	0	42
2024.06.05	02:45:00	102296.32	102323.29	102296.32	102323.29	900	0	42
2024.06.05	03:00:00	102323.32	102325.81	102247.50	102250.02	900	0	42
2024.06.05	03:15:00	102250.05	102254.46	102189.17	102201.74	900	0	42
2024.06.05	03:30:00	102201.77	102225.23	102198.98	102202.46	900	0	42
2024.06.05	03:45:00	102202.49	102229.46	102202.49	102229.46	900	0	42
2024.06.05	04:00:00	102229.49	102255.89	102229.49	102235.19	900	0	42
2024.06.05	04:15:00	102235.22	102262.19	102235.22	102262.19	900	0	42
2024.06.05	04:30:00	102262.22	102289.19	102262.22	102289.19	900	0	42
2024.06.05	04:45:00	102289.22	102316.19	102289.22	102316.19	900	0	42
2024.06.05	05:00:00	102316.22	102325.16	102246.51	102252.33	900	0	42
2024.06.05	05:15:00	102252.36	102279.33	102252.36	102279.33	900	0	42
2024.06.05	05:30:00	102279.36	102306.33	102279.36	102306.33	900	0	42
2024.06.05	05:45:00	102306.36	102324.00	102285.75	102287.64	900	0	42
2024.06.05	06:00:00	102287.67	102304.74	102262.91	102272.78	900	0	42
2024.06.05	06:15:00	102272.81	102299.78	102272.81	102299.78	900	0	42
2024.06.05	06:30:00	102299.81	102326.78	102299.81	102326.78	900	0	42
2024.06.05	06:45:00	102326.81	102353.78	102326.81	102353.78	900	0	42
2024.06.05	07:00:00	102353.81	102368.34	102343.86	102368.34	900	0	42
2024.06.05	07:15:00	102368.37	102395.34	102368.37	102395.34	900	0	42
2024.06.05	07:30:00	102395.37	102422.34	102395.37	102422.34	900	0	42
2024.06.05	07:45:00	102422.37	102449.34	102422.37	102449.34	900	0	42
2024.06.05	08:00:00	102449.37	102475.56	102449.37	102455.06	900	0	42
2024.06.05	08:15:00	102455.09	102482.06	102455.09	102482.06	900	0	42
2024.06.05	08:30:00	102482.09	102508.28	102477.11	102477.86	900	0	42
2024.06.05	08:45:00	102477.89	102486.05	102466.31	102486.05	900	0	42
2024.06.05	09:00:00	102486.08	102513.05	102486.08	102513.05	900	0	42
2024.06.05	09:15:00	102513.08	102514.25	102430.26	102434.85	900	0	42
2024.06.05	09:30:00	102434.88	102454.29	102420.20	102426.47	900	0	42
2024.06.05	09:45:00	102426.50	102453.47	102426.50	102453.47	900	0	42
2024.06.05	10:00:00	102453.50	102480.47	102453.50	102480.47	900	0	42
2024.06.05	10:15:00	102480.50	102495.68	102448.12	102455.17	900	0	42
2024.06.05	10:30:00	102455.20	102457.93	102434.13	102441.33	900	0	42
2024.06.05	10:45:00	102441.36	102468.33	102441.36	102468.33	900	0	42
2024.06.05	11:00:00	102468.36	102471.09	102429.66	102434.25	900	0	42
2024.06.05	11:15:00	102434.28	102450.36	102423.25	102434.11	900	0	42
2024.06.05	11:30:00	102434.14	102456.37	102434.14	102439.31	900	0	42
2024.06.05	11:45:00	102439.34	102452.37	102433.83	102452.37	900	0	42
2024.06.05	12:00:00	102452.40	102454.62	102406.77	102414.54	900	0	42
2024.06.05	12:15:00	102414.57	102434.34	102414.57	102424.14	900	0	42
2024.06.05	12:30:00	102424.17	102451.14	102424.17	102451.14	900	0	42
2024.06.05	12:45:00	102451.17	102477.33	102451.17	102457.34	900	0	42
2024.06.05	13:00:00	102457.37	102467.44	102445.69	102452.75	900	0	42
2024.06.05	13:15:00	102452.78	102459.74	102423.30	102435.00	900	0	42
2024.06.05	13:30:00	102435.03	102462.00	102435.03	102462.00	900	0	42
2024.06.05	13:45:00	102462.03	102465.39	102432.40	102440.23	900	0	42
2024.06.05	14:00:00	102440.26	102446.98	102409.27	102428.62	900	0	42
2024.06.05	14:15:00	102428.65	102445.72	102428.21	102438.08	900	0	42
2024.06.05	14:30:00	102438.11	102465.08	102438.11	102465.08	900	0	42
2024.06.05	14:45:00	102465.11	102480.14	102418.62	102419.85	900	0	42
2024.06.05	15:00:00	102419.88	102446.85	102419.88	102446.85	900	0	42
2024.06.05	15:15:00	102446.88	102473.85	102446.88	102473.85	900	0	42
2024.06.05	15:30:00	102473.88	102474.18	102412.61	102435.20	900	0	42
2024.06.05	15:45:00	102435.23	102462.20	102435.23	102462.20	900	0	42
2024.06.05	16:00:00	102462.23	102489.20	102462.23	102489.20	900	0	42
2024.06.05	16:15:00	102489.23	102515.81	102489.23	102495.08	900	0	42
2024.06.05	16:30:00	102495.11	102497.69	102465.74	102490.10	900	0	42
2024.06.05	16:45:00	102490.13	102498.53	102454.54	102473.08	900	0	42
2024.06.05	17:00:00	102473.11	102473.29	102443.96	102470.72	900	0	42
2024.06.05	17:15:00	102470.75	102497.72	102470.75	102497.72	900	0	42
2024.06.05	17:30:00	102497.75	102524.72	102497.75	102524.72	900	0	42
2024.06.05	17:45:00	102524.75	102526.04	102491.70	102517.35	900	0	42
2024.06.05	18:00:00	102517.38	102525.30	102499.91	102518.93	900	0	42
2024.06.05	18:15:00	102518.96	102539.30	102502.30	102503.74	900	0	42
2024.06.05	18:30:00	102503.77	102528.91	102502.69	102504.49	900	0	42
2024.06.05	18:45:00	102504.52	102516.64	102470.96	102483.77	900	0	42
2024.06.05	19:00:00	102483.80	102489.01	102463.42	102489.01	900	0	42
2024.06.05	19:15:00	102489.04	102516.01	102489.04	102516.01	900	0	42
2024.06.05	19:30:00	102516.04	102543.01	102516.04	102543.01	900	0	42
2024.06.05	19:45:00	102543.04	102553.78	102527.29	102543.49	900	0	42
2024.06.05	20:00:00	102543.52	102553.06	102513.70	102518.14	900	0	42
2024.06.05	20:15:00	102518.17	102526.42	102442.37	102448.01	900	0	42
2024.06.05	20:30:00	102448.04	102453.71	102427.02	102429.44	900	0	42
2024.06.05	20:45:00	102429.47	102456.44	102429.47	102456.44	900	0	42
2024.06.05	21:00:00	102456.47	102475.13	102451.94	102460.22	900	0	42
2024.06.05	21:15:00	102460.25	102467.06	102407.64	102416.58	900	0	42
2024.06.05	21:30:00	102416.61	102443.58	102416.61	102443.58	900	0	42
2024.06.05	21:45:00	102443.61	102445.38	102419.18	102439.91	900	0	42
2024.06.05	22:00:00	102439.94	102455.27	102382.89	102386.46	900	0	42
2024.06.05	22:15:00	102386.49	102413.46	102386.49	102413.46	900	0	42
2024.06.05	22:30:00	102413.49	102440.46	102413.49	102440.46	900	0	42
2024.06.05	22:45:00	102440.49	102440.49	102400.86	102426.12	900	0	42
2024.06.05	23:00:00	102426.15	102453.12	102426.15	102453.12	900	0	42
2024.06.05	23:15:00	102453.15	102469.95	102386.48	102388.43	900	0	42
2024.06.05	23:30:00	102388.46	102396.59	102326.50	102341.98	900	0	42
2024.06.05	23:45:00	102342.01	102352.60	102328.47	102344.82	900	0	42
2024.06.06	00:00:00	102344.85	102371.82	102344.85	102371.82	900	0	42
2024.06.06	00:15:00	102371.85	102392.25	102371.85	102386.65	900	0	42
2024.06.06	00:30:00	102386.68	102413.65	102386.68	102413.65	900	0	42
2024.06.06	00:45:00	102413.68	102422.26	102395.37	102413.73	900	0	42
2024.06.06	01:00:00	102413.76	102440.73	102413.76	102440.73	900	0	42
2024.06.06	01:15:00	102440.76	102448.23	102419.27	102438.74	900	0	42
2024.06.06	01:30:00	102438.77	102445.88	102370.07	102389.21	900	0	42
2024.06.06	01:45:00	102389.24	102411.38	102389.24	102398.15	900	0	42
2024.06.06	02:00:00	102398.18	102425.15	102398.18	102425.15	900	0	42
2024.06.06	02:15:00	102425.18	102430.76	102400.94	102408.53	900	0	42
2024.06.06	02:30:00	102408.56	102435.53	102408.56	102435.53	900	0	42
2024.06.06	02:45:00	102435.56	102448.31	102430.04	102448.31	900	0	42
2024.06.06	03:00:00	102448.34	102475.31	102448.34	102475.31	900	0	42
2024.06.06	03:15:00	102475.34	102487.67	102467.80	102482.41	900	0	42
2024.06.06	03:30:00	102482.44	102493.47	102470.01	102472.02	900	0	42
2024.06.06	03:45:00	102472.05	102476.82	102445.62	102467.79	900	0	42
2024.06.06	04:00:00	102467.82	102494.79	102467.82	102494.79	900	0	42
2024.06.06	04:15:00	102494.82	102521.79	102494.82	102521.79	900	0	42
2024.06.06	04:30:00	102521.82	102535.77	102520.90	102533.89	900	0	42
2024.06.06	04:45:00	102533.92	102536.98	102514.07	102522.80	900	0	42
2024.06.06	05:00:00	102522.83	102546.65	102498.12	102498.42	900	0	42
2024.06.06	05:15:00	102498.45	102525.42	102498.45	102525.42	900	0	42
2024.06.06	05:30:00	102525.45	102552.42	102525.45	102552.42	900	0	42
2024.06.06	05:45:00	102552.45	102559.65	102534.39	102559.65	900	0	42
2024.06.06	06:00:00	102559.68	102571.10	102552.29	102571.10	900	0	42
2024.06.06	06:15:00	102571.13	102598.10	102571.13	102598.10	900	0	42
2024.06.06	06:30:00	102598.13	102615.17	102574.83	102580.86	900	0	42
2024.06.06	06:45:00	102580.89	102582.81	102553.10	102563.72	900	0	42
2024.06.06	07:00:00	102563.75	102567.38	102533.12	102556.07	900	0	42
2024.06.06	07:15:00	102556.10	102561.53	102498.16	102503.17	900	0	42
2024.06.06	07:30:00	102503.20	102530.17	102503.20	102530.17	900	0	42
2024.06.06	07:45:00	102530.20	102543.49	102449.47	102457.81	900	0	42
2024.06.06	08:00:00	102457.84	102482.14	102457.60	102460.24	900	0	42
2024.06.06	08:15:00	102460.27	102460.84	102342.47	102343.10	900	0	42
2024.06.06	08:30:00	102343.13	102365.57	102315.38	102317.18	900	0	42
2024.06.06	08:45:00	102317.21	102324.23	102269.32	102271.42	900	0	42
2024.06.06	09:00:00	102271.45	102298.42	102271.45	102298.42	900	0	42
2024.06.06	09:15:00	102298.45	102303.19	102220.23	102223.89	900	0	42
2024.06.06	09:30:00	102223.92	102238.02	102197.16	102208.11	900	0	42
2024.06.06	09:45:00	102208.14	102213.93	102187.48	102190.39	900	0	42
2024.06.06	10:00:00	102190.42	102212.98	102136.75	102138.28	900	0	42
2024.06.06	10:15:00	102138.31	102152.29	102133.53	102146.49	900	0	42
2024.06.06	10:30:00	102146.52	102152.85	102127.62	102152.85	900	0	42
2024.06.06	10:45:00	102152.88	102162.69	102138.00	102155.13	900	0	42
2024.06.06	11:00:00	102155.16	102158.82	102067.27	102070.15	900	0	42
2024.06.06	11:15:00	102070.18	102079.45	102060.39	102078.06	900	0	42
