<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	21:30:00	100616.82	100624.62	100582.29	100586.41	300	0	96
2025.05.16	21:35:00	100586.45	100598.41	100586.45	100598.41	300	0	96
2025.05.16	21:40:00	100598.45	100610.41	100598.45	100610.41	300	0	96
2025.05.16	21:45:00	100610.45	100622.41	100610.45	100622.41	300	0	96
2025.05.16	21:50:00	100622.45	100634.41	100622.45	100634.41	300	0	96
2025.05.16	21:55:00	100634.45	100646.41	100634.45	100646.41	300	0	96
2025.05.16	22:00:00	100646.45	100653.93	100609.73	100614.17	300	0	96
2025.05.16	22:05:00	100614.21	100626.17	100614.21	100626.17	300	0	96
2025.05.16	22:10:00	100626.21	100638.17	100626.21	100638.17	300	0	96
2025.05.16	22:15:00	100638.21	100650.17	100638.21	100650.17	300	0	96
2025.05.16	22:20:00	100650.21	100662.17	100650.21	100662.17	300	0	96
2025.05.16	22:25:00	100662.21	100674.17	100662.21	100674.17	300	0	96
2025.05.16	22:30:00	100674.21	100686.17	100674.21	100686.17	300	0	96
2025.05.16	22:35:00	100686.21	100693.17	100656.72	100661.68	300	0	96
2025.05.16	22:40:00	100661.72	100673.68	100661.72	100673.68	300	0	96
2025.05.16	22:45:00	100673.72	100685.68	100673.72	100685.68	300	0	96
2025.05.16	22:50:00	100685.72	100696.32	100657.38	100658.70	300	0	96
2025.05.16	22:55:00	100658.74	100670.70	100658.74	100670.70	300	0	96
2025.05.16	23:00:00	100670.74	100682.70	100670.74	100682.70	300	0	96
2025.05.16	23:05:00	100682.74	100685.54	100640.70	100649.82	300	0	96
2025.05.16	23:10:00	100649.86	100661.82	100649.86	100661.82	300	0	96
2025.05.16	23:15:00	100661.86	100673.82	100661.86	100673.82	300	0	96
2025.05.16	23:20:00	100673.86	100685.82	100673.86	100685.82	300	0	96
2025.05.16	23:25:00	100685.86	100697.82	100685.86	100697.82	300	0	96
2025.05.16	23:30:00	100697.86	100709.82	100697.86	100709.82	300	0	96
2025.05.16	23:35:00	100709.86	100715.66	100677.40	100683.52	300	0	96
2025.05.16	23:40:00	100683.56	100686.24	100648.31	100657.55	300	0	96
2025.05.16	23:45:00	100657.59	100669.55	100657.59	100669.55	300	0	96
2025.05.16	23:50:00	100669.59	100681.55	100669.59	100681.55	300	0	96
2025.05.16	23:55:00	100681.59	100693.55	100681.59	100693.55	300	0	96
2025.05.17	00:00:00	100693.59	100704.91	100677.54	100678.14	300	0	96
2025.05.17	00:05:00	100678.18	100690.14	100678.18	100690.14	300	0	96
2025.05.17	00:10:00	100690.18	100702.14	100690.18	100702.14	300	0	96
2025.05.17	00:15:00	100702.18	100714.14	100702.18	100714.14	300	0	96
2025.05.17	00:20:00	100714.18	100726.14	100714.18	100726.14	300	0	96
