<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.03	00:23:00	93819.28	93819.28	93816.92	93816.92	60	0	96
2025.10.03	00:24:00	93816.88	93816.88	93814.52	93814.52	60	0	96
2025.10.03	00:25:00	93814.48	93814.48	93812.12	93812.12	60	0	96
2025.10.03	00:26:00	93812.08	93812.08	93809.72	93809.72	60	0	96
2025.10.03	00:27:00	93809.68	93809.68	93807.32	93807.32	60	0	96
2025.10.03	00:28:00	93807.28	93807.28	93804.92	93804.92	60	0	96
2025.10.03	00:29:00	93804.88	93804.88	93802.52	93802.52	60	0	96
2025.10.03	00:30:00	93802.48	93802.48	93800.12	93800.12	60	0	96
2025.10.03	00:31:00	93800.08	93800.08	93797.72	93797.72	60	0	96
2025.10.03	00:32:00	93797.68	93797.68	93795.32	93795.32	60	0	96
2025.10.03	00:33:00	93795.28	93795.28	93792.92	93792.92	60	0	96
2025.10.03	00:34:00	93792.88	93792.88	93790.52	93790.52	60	0	96
2025.10.03	00:35:00	93790.48	93790.48	93788.12	93788.12	60	0	96
2025.10.03	00:36:00	93788.08	93788.08	93785.72	93785.72	60	0	96
2025.10.03	00:37:00	93785.68	93785.68	93783.32	93783.32	60	0	96
2025.10.03	00:38:00	93783.28	93783.28	93780.92	93780.92	60	0	96
2025.10.03	00:39:00	93780.88	93816.79	93779.76	93815.59	60	0	96
2025.10.03	00:40:00	93815.55	93815.55	93813.19	93813.19	60	0	96
2025.10.03	00:41:00	93813.15	93813.15	93810.79	93810.79	60	0	96
2025.10.03	00:42:00	93810.75	93810.75	93808.39	93808.39	60	0	96
2025.10.03	00:43:00	93808.35	93808.35	93805.99	93805.99	60	0	96
2025.10.03	00:44:00	93805.95	93805.95	93803.59	93803.59	60	0	96
2025.10.03	00:45:00	93803.55	93803.55	93801.19	93801.19	60	0	96
2025.10.03	00:46:00	93801.15	93801.15	93798.79	93798.79	60	0	96
2025.10.03	00:47:00	93798.75	93798.75	93796.39	93796.39	60	0	96
2025.10.03	00:48:00	93796.35	93796.35	93793.99	93793.99	60	0	96
2025.10.03	00:49:00	93793.95	93793.95	93791.59	93791.59	60	0	96
