<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.01	00:00:00	100000.00	100054.08	99955.28	99955.28	24128	0	0
2024.07.01	01:00:00	99955.24	99955.24	99811.28	99811.28	14220	0	0
2024.07.01	02:00:00	99811.24	99891.54	99789.63	99860.75	33279	0	0
2024.07.01	03:00:00	99860.71	99970.61	99840.35	99950.77	37582	0	0
2024.07.01	04:00:00	99950.73	100016.11	99915.62	100003.95	33794	0	0
2024.07.01	05:00:00	100003.91	100023.39	99935.31	99935.31	21740	0	0
2024.07.01	06:00:00	99935.27	99935.27	99815.70	99815.70	16651	0	0
2024.07.01	07:00:00	99815.66	99851.20	99748.87	99828.00	27505	0	0
2024.07.01	08:00:00	99827.96	99873.26	99793.30	99793.30	25118	0	0
2024.07.01	09:00:00	99793.26	99811.14	99728.90	99767.02	25968	0	0
2024.07.01	10:00:00	99766.98	99766.98	99670.58	99720.81	23975	0	0
2024.07.01	11:00:00	99720.77	99815.59	99714.35	99768.75	33382	0	0
2024.07.01	12:00:00	99768.71	99843.99	99733.75	99746.14	26335	0	0
2024.07.01	13:00:00	99746.10	99746.10	99626.60	99626.60	16658	0	0
2024.07.01	14:00:00	99626.56	99700.17	99624.48	99673.57	33277	0	0
2024.07.01	15:00:00	99673.53	99817.06	99672.37	99769.98	38221	0	0
2024.07.01	16:00:00	99769.94	99769.94	99671.21	99703.81	18255	0	0
2024.07.01	17:00:00	99703.77	99703.77	99610.98	99610.98	19329	0	0
2024.07.01	18:00:00	99610.94	99610.94	99543.55	99561.19	23617	0	0
2024.07.01	19:00:00	99561.15	99686.33	99494.43	99662.49	38702	0	0
2024.07.01	20:00:00	99662.45	99844.00	99645.61	99778.04	40135	0	0
2024.07.01	21:00:00	99778.00	99841.67	99767.48	99789.22	29498	0	0
2024.07.01	22:00:00	99789.18	99917.77	99734.34	99905.05	40155	0	0
2024.07.01	23:00:00	99905.01	99961.66	99847.18	99959.50	34025	0	0
2024.07.02	00:00:00	99959.46	100025.52	99940.86	99987.32	27554	0	0
2024.07.02	01:00:00	99987.28	100091.83	99976.12	100057.43	35591	0	0
2024.07.02	02:00:00	100057.39	100094.93	99998.45	100030.22	25875	0	0
2024.07.02	03:00:00	100030.18	100059.36	99962.51	100042.28	29802	0	0
2024.07.02	04:00:00	100042.24	100079.98	100024.46	100055.71	29923	0	0
2024.07.02	05:00:00	100055.67	100127.64	100025.11	100084.68	31469	0	0
2024.07.02	06:00:00	100084.64	100084.64	100004.32	100020.81	22217	0	0
2024.07.02	07:00:00	100020.77	100130.72	99989.87	100130.24	37287	0	0
2024.07.02	08:00:00	100130.20	100136.59	100054.48	100129.39	28503	0	0
2024.07.02	09:00:00	100129.35	100220.05	100097.43	100160.96	31745	0	0
2024.07.02	10:00:00	100160.92	100186.32	100132.67	100133.35	25835	0	0
2024.07.02	11:00:00	100133.31	100157.52	100072.71	100080.16	23285	0	0
2024.07.02	12:00:00	100080.12	100104.73	100028.81	100051.73	25753	0	0
2024.07.02	13:00:00	100051.69	100051.69	99907.73	99907.73	14220	0	0
2024.07.02	14:00:00	99907.69	99960.74	99870.41	99959.50	33749	0	0
2024.07.02	15:00:00	99959.46	99991.90	99903.45	99961.06	28752	0	0
2024.07.02	16:00:00	99961.02	100020.91	99938.35	99997.97	32271	0	0
2024.07.02	17:00:00	99997.93	100017.65	99954.64	99985.75	27366	0	0
2024.07.02	18:00:00	99985.71	100002.85	99928.23	99937.21	23742	0	0
2024.07.02	19:00:00	99937.17	100112.04	99927.53	100095.88	44423	0	0
2024.07.02	20:00:00	100095.84	100133.87	100008.67	100008.67	19891	0	0
2024.07.02	21:00:00	100008.63	100016.98	99944.16	99992.82	27011	0	0
2024.07.02	22:00:00	99992.78	100025.45	99942.58	100017.65	31063	0	0
2024.07.02	23:00:00	100017.61	100017.61	99891.13	99981.41	24980	0	0
2024.07.03	00:00:00	99981.37	99981.37	99858.17	99869.22	17393	0	0
2024.07.03	01:00:00	99869.18	99869.18	99764.59	99764.59	18149	0	0
2024.07.03	02:00:00	99764.55	99764.55	99677.83	99677.83	19928	0	0
2024.07.03	03:00:00	99677.79	99677.79	99583.75	99602.42	21063	0	0
2024.07.03	04:00:00	99602.38	99670.21	99559.50	99592.89	27643	0	0
2024.07.03	05:00:00	99592.85	99684.71	99535.68	99635.63	32862	0	0
2024.07.03	06:00:00	99635.59	99635.59	99528.38	99592.68	24301	0	0
2024.07.03	07:00:00	99592.64	99660.45	99562.12	99613.97	30709	0	0
2024.07.03	08:00:00	99613.93	99613.93	99536.02	99536.02	20809	0	0
2024.07.03	09:00:00	99535.98	99764.75	99509.78	99762.51	51205	0	0
2024.07.03	10:00:00	99762.47	99779.27	99717.31	99717.31	24076	0	0
2024.07.03	11:00:00	99717.27	99740.29	99632.08	99632.08	20081	0	0
2024.07.03	12:00:00	99632.04	99678.38	99558.74	99558.74	21270	0	0
2024.07.03	13:00:00	99558.70	99633.99	99558.18	99594.39	32145	0	0
2024.07.03	14:00:00	99594.35	99613.12	99549.99	99570.88	26245	0	0
2024.07.03	15:00:00	99570.84	99657.62	99569.16	99570.34	28534	0	0
2024.07.03	16:00:00	99570.30	99674.47	99565.58	99622.75	33565	0	0
2024.07.03	17:00:00	99622.71	99663.28	99595.56	99595.56	25885	0	0
2024.07.03	18:00:00	99595.52	99684.73	99574.82	99659.21	34953	0	0
2024.07.03	19:00:00	99659.17	99679.71	99568.57	99664.75	29014	0	0
2024.07.03	20:00:00	99664.71	99805.13	99659.87	99799.45	42034	0	0
2024.07.03	21:00:00	99799.41	99799.41	99670.61	99687.22	17389	0	0
2024.07.03	22:00:00	99687.18	99700.95	99632.34	99661.99	26081	0	0
2024.07.03	23:00:00	99661.95	99754.59	99643.74	99689.59	31348	0	0
2024.07.04	00:00:00	99689.55	99835.64	99653.83	99797.20	39341	0	0
2024.07.04	01:00:00	99797.16	99918.44	99783.84	99874.93	36345	0	0
2024.07.04	02:00:00	99874.89	99874.89	99754.98	99754.98	16617	0	0
2024.07.04	03:00:00	99754.94	99754.94	99632.50	99632.50	16364	0	0
2024.07.04	04:00:00	99632.46	99668.12	99562.90	99655.92	25788	0	0
2024.07.04	05:00:00	99655.88	99655.88	99524.40	99556.16	18636	0	0
2024.07.04	06:00:00	99556.12	99556.12	99432.79	99432.79	16275	0	0
2024.07.04	07:00:00	99432.75	99432.75	99288.79	99288.79	14220	0	0
2024.07.04	08:00:00	99288.75	99312.80	99171.56	99171.56	16889	0	0
2024.07.04	09:00:00	99171.52	99171.52	99100.84	99114.67	22915	0	0
2024.07.04	10:00:00	99114.63	99154.35	99056.98	99078.45	24974	0	0
2024.07.04	11:00:00	99078.41	99078.41	98934.45	98934.45	14220	0	0
2024.07.04	12:00:00	98934.41	98934.41	98846.64	98896.52	19343	0	0
2024.07.04	13:00:00	98896.48	98973.22	98858.86	98951.63	33787	0	0
2024.07.04	14:00:00	98951.59	98951.59	98858.19	98863.01	19750	0	0
2024.07.04	15:00:00	98862.97	98878.11	98743.55	98743.55	16666	0	0
2024.07.04	16:00:00	98743.51	98743.51	98599.55	98599.55	14220	0	0
2024.07.04	17:00:00	98599.51	98653.85	98562.13	98583.86	27027	0	0
2024.07.04	18:00:00	98583.82	98668.94	98566.90	98568.74	27084	0	0
2024.07.04	19:00:00	98568.70	98584.52	98495.18	98571.40	28862	0	0
2024.07.04	20:00:00	98571.36	98598.34	98502.34	98532.70	24734	0	0
2024.07.04	21:00:00	98532.66	98560.43	98458.13	98458.13	21147	0	0
2024.07.04	22:00:00	98458.09	98516.41	98428.53	98473.41	30124	0	0
2024.07.04	23:00:00	98473.37	98587.00	98450.93	98570.61	32455	0	0
2024.07.05	00:00:00	98570.57	98601.76	98530.92	98553.12	26847	0	0
2024.07.05	01:00:00	98553.08	98596.78	98515.84	98552.58	28534	0	0
2024.07.05	02:00:00	98552.54	98595.71	98492.13	98492.13	22559	0	0
2024.07.05	03:00:00	98492.09	98691.43	98440.69	98674.87	46694	0	0
2024.07.05	04:00:00	98674.83	98674.83	98599.03	98647.33	25842	0	0
2024.07.05	05:00:00	98647.29	98647.29	98559.24	98559.24	19795	0	0
2024.07.05	06:00:00	98559.20	98559.20	98467.86	98499.76	22648	0	0
2024.07.05	07:00:00	98499.72	98499.72	98412.51	98412.51	19879	0	0
2024.07.05	08:00:00	98412.47	98412.47	98289.53	98289.53	16314	0	0
2024.07.05	09:00:00	98289.49	98416.24	98266.84	98412.80	40899	0	0
2024.07.05	10:00:00	98412.76	98412.76	98318.52	98362.41	21265	0	0
