<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	22:10:00	94954.82	94954.82	94942.86	94942.86	300	0	96
2025.05.16	22:15:00	94942.82	94942.82	94930.86	94930.86	300	0	96
2025.05.16	22:20:00	94930.82	94962.24	94921.86	94959.28	300	0	96
2025.05.16	22:25:00	94959.24	94959.24	94947.28	94947.28	300	0	96
2025.05.16	22:30:00	94947.24	94947.24	94935.28	94935.28	300	0	96
2025.05.16	22:35:00	94935.24	94935.24	94923.28	94923.28	300	0	96
2025.05.16	22:40:00	94923.24	94923.24	94911.28	94911.28	300	0	96
2025.05.16	22:45:00	94911.24	94923.89	94900.44	94922.77	300	0	96
2025.05.16	22:50:00	94922.73	94922.73	94910.77	94910.77	300	0	96
2025.05.16	22:55:00	94910.73	94910.73	94898.77	94898.77	300	0	96
2025.05.16	23:00:00	94898.73	94898.73	94886.77	94886.77	300	0	96
2025.05.16	23:05:00	94886.73	94983.11	94885.73	94974.83	300	0	96
2025.05.16	23:10:00	94974.79	94974.79	94962.83	94962.83	300	0	96
2025.05.16	23:15:00	94962.79	94962.79	94950.83	94950.83	300	0	96
2025.05.16	23:20:00	94950.79	94950.79	94938.83	94938.83	300	0	96
2025.05.16	23:25:00	94938.79	94938.79	94926.83	94926.83	300	0	96
2025.05.16	23:30:00	94926.79	94956.33	94923.43	94947.77	300	0	96
2025.05.16	23:35:00	94947.73	94947.73	94935.77	94935.77	300	0	96
2025.05.16	23:40:00	94935.73	94970.61	94932.29	94962.13	300	0	96
2025.05.16	23:45:00	94962.09	94962.09	94950.13	94950.13	300	0	96
2025.05.16	23:50:00	94950.09	94950.09	94938.13	94938.13	300	0	96
2025.05.16	23:55:00	94938.09	94938.09	94926.13	94926.13	300	0	96
2025.05.17	00:00:00	94926.09	94926.09	94914.13	94914.13	300	0	96
2025.05.17	00:05:00	94914.09	94914.09	94902.13	94902.13	300	0	96
2025.05.17	00:10:00	94902.09	94902.09	94890.13	94890.13	300	0	96
2025.05.17	00:15:00	94890.09	94890.09	94878.13	94878.13	300	0	96
2025.05.17	00:20:00	94878.09	94878.09	94866.13	94866.13	300	0	96
2025.05.17	00:25:00	94866.09	94866.09	94854.13	94854.13	300	0	96
2025.05.17	00:30:00	94854.09	94874.88	94853.81	94863.24	300	0	96
2025.05.17	00:35:00	94863.20	94863.20	94851.24	94851.24	300	0	96
2025.05.17	00:40:00	94851.20	94872.47	94846.04	94865.71	300	0	96
2025.05.17	00:45:00	94865.67	94865.67	94853.71	94853.71	300	0	96
2025.05.17	00:50:00	94853.67	94853.67	94841.71	94841.71	300	0	96
2025.05.17	00:55:00	94841.67	94841.67	94829.71	94829.71	300	0	96
2025.05.17	01:00:00	94829.67	94829.67	94817.71	94817.71	300	0	96
2025.05.17	01:05:00	94817.67	94817.67	94805.71	94805.71	300	0	96
2025.05.17	01:10:00	94805.67	94836.11	94799.59	94830.27	300	0	96
2025.05.17	01:15:00	94830.23	94830.23	94818.27	94818.27	300	0	96
2025.05.17	01:20:00	94818.23	94900.05	94817.75	94892.01	300	0	96
2025.05.17	01:25:00	94891.97	94891.97	94880.01	94880.01	300	0	96
2025.05.17	01:30:00	94879.97	94879.97	94868.01	94868.01	300	0	96
2025.05.17	01:35:00	94867.97	94867.97	94856.01	94856.01	300	0	96
