<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.01	00:00:00	100000.00	100054.08	99789.63	99950.77	109209	0	0
2024.07.01	04:00:00	99950.73	100023.39	99748.87	99828.00	99690	0	0
2024.07.01	08:00:00	99827.96	99873.26	99670.58	99768.75	108443	0	0
2024.07.01	12:00:00	99768.71	99843.99	99624.48	99769.98	114491	0	0
2024.07.01	16:00:00	99769.94	99769.94	99494.43	99662.49	99903	0	0
2024.07.01	20:00:00	99662.45	99961.66	99645.61	99959.50	143813	0	0
2024.07.02	00:00:00	99959.46	100094.93	99940.86	100042.28	118822	0	0
2024.07.02	04:00:00	100042.24	100130.72	99989.87	100130.24	120896	0	0
2024.07.02	08:00:00	100130.20	100220.05	100054.48	100080.16	109368	0	0
2024.07.02	12:00:00	100080.12	100104.73	99870.41	99961.06	102474	0	0
2024.07.02	16:00:00	99961.02	100112.04	99927.53	100095.88	127802	0	0
2024.07.02	20:00:00	100095.84	100133.87	99891.13	99981.41	102945	0	0
2024.07.03	00:00:00	99981.37	99981.37	99583.75	99602.42	76533	0	0
2024.07.03	04:00:00	99602.38	99684.71	99528.38	99613.97	115515	0	0
2024.07.03	08:00:00	99613.93	99779.27	99509.78	99632.08	116171	0	0
2024.07.03	12:00:00	99632.04	99678.38	99549.99	99570.34	108194	0	0
2024.07.03	16:00:00	99570.30	99684.73	99565.58	99664.75	123417	0	0
2024.07.03	20:00:00	99664.71	99805.13	99632.34	99689.59	116852	0	0
2024.07.04	00:00:00	99689.55	99918.44	99632.50	99632.50	108667	0	0
2024.07.04	04:00:00	99632.46	99668.12	99288.79	99288.79	74919	0	0
2024.07.04	08:00:00	99288.75	99312.80	98934.45	98934.45	78998	0	0
2024.07.04	12:00:00	98934.41	98973.22	98743.55	98743.55	89546	0	0
2024.07.04	16:00:00	98743.51	98743.51	98495.18	98571.40	97193	0	0
2024.07.04	20:00:00	98571.36	98598.34	98428.53	98570.61	108460	0	0
2024.07.05	00:00:00	98570.57	98691.43	98440.69	98674.87	124634	0	0
2024.07.05	04:00:00	98674.83	98674.83	98412.51	98412.51	88164	0	0
2024.07.05	08:00:00	98412.47	98440.69	98266.84	98342.37	105062	0	0
2024.07.05	12:00:00	98342.33	98374.97	98139.63	98267.15	104762	0	0
2024.07.05	16:00:00	98267.11	98411.56	98176.97	98410.24	121113	0	0
2024.07.05	20:00:00	98410.20	98596.51	98361.61	98567.23	130027	0	0
2024.07.06	00:00:00	98567.19	98602.72	98430.43	98510.97	108718	0	0
2024.07.06	04:00:00	98510.93	98579.63	98307.52	98399.18	100174	0	0
2024.07.06	08:00:00	98399.14	98749.12	98373.70	98748.16	148978	0	0
2024.07.06	12:00:00	98748.12	98748.12	98494.99	98562.81	95713	0	0
2024.07.06	16:00:00	98562.77	98749.10	98503.85	98551.28	113207	0	0
2024.07.06	20:00:00	98551.24	98652.99	98409.25	98452.61	104477	0	0
2024.07.07	00:00:00	98452.57	98491.52	98175.64	98187.51	87914	0	0
2024.07.07	04:00:00	98187.47	98199.89	98011.60	98011.60	96449	0	0
2024.07.07	08:00:00	98011.56	98026.62	97864.74	98013.94	114594	0	0
2024.07.07	12:00:00	98013.90	98097.31	97930.22	98023.67	115349	0	0
2024.07.07	16:00:00	98023.63	98400.48	97989.68	98361.72	147709	0	0
2024.07.07	20:00:00	98361.68	98441.99	98104.57	98125.78	90830	0	0
2024.07.08	00:00:00	98125.74	98136.76	97942.36	97942.36	96058	0	0
2024.07.08	04:00:00	97942.32	97942.32	97666.05	97666.05	86481	0	0
2024.07.08	08:00:00	97666.01	97818.89	97642.21	97781.09	119383	0	0
2024.07.08	12:00:00	97781.05	97785.37	97604.83	97634.56	99739	0	0
2024.07.08	16:00:00	97634.52	97739.86	97520.05	97699.48	120380	0	0
2024.07.08	20:00:00	97699.44	97707.06	97540.92	97542.92	98736	0	0
2024.07.09	00:00:00	97542.88	97580.81	97402.83	97567.55	116623	0	0
2024.07.09	04:00:00	97567.51	97590.49	97414.33	97424.58	96335	0	0
2024.07.09	08:00:00	97424.54	97718.38	97397.86	97707.78	142632	0	0
2024.07.09	12:00:00	97707.74	98073.86	97706.34	97848.21	128387	0	0
2024.07.09	16:00:00	97848.17	97902.49	97714.31	97786.82	103313	0	0
2024.07.09	20:00:00	97786.78	97786.78	97555.31	97605.18	96236	0	0
2024.07.10	00:00:00	97605.14	97940.23	97525.22	97846.13	138415	0	0
2024.07.10	04:00:00	97846.09	97871.03	97670.60	97709.25	100656	0	0
2024.07.10	08:00:00	97709.21	97757.34	97537.27	97572.08	100659	0	0
2024.07.10	12:00:00	97572.04	97586.13	97420.62	97420.62	99246	0	0
2024.07.10	16:00:00	97420.58	97441.65	97258.12	97349.70	107164	0	0
2024.07.10	20:00:00	97349.66	97394.54	97229.50	97272.54	106668	0	0
2024.07.11	00:00:00	97272.50	97352.73	97200.20	97246.17	102181	0	0
2024.07.11	04:00:00	97246.13	97282.14	97053.12	97242.90	111668	0	0
2024.07.11	08:00:00	97242.86	97374.34	97220.90	97220.90	106878	0	0
2024.07.11	12:00:00	97220.86	97398.87	97165.06	97360.42	128296	0	0
2024.07.11	16:00:00	97360.38	97443.55	97307.82	97355.91	113909	0	0
2024.07.11	20:00:00	97355.87	97626.97	97349.19	97561.60	134889	0	0
2024.07.12	00:00:00	97561.56	97721.37	97519.12	97539.44	112160	0	0
2024.07.12	04:00:00	97539.40	97580.51	97387.60	97535.08	113932	0	0
2024.07.12	08:00:00	97535.04	97774.26	97465.53	97772.70	132403	0	0
2024.07.12	12:00:00	97772.66	97873.48	97721.07	97863.32	123398	0	0
2024.07.12	16:00:00	97863.28	97869.08	97733.94	97832.08	111252	0	0
2024.07.12	20:00:00	97832.04	97907.43	97640.59	97719.55	103083	0	0
2024.07.13	00:00:00	97719.51	97913.71	97668.03	97790.69	121338	0	0
2024.07.13	04:00:00	97790.65	97790.65	97606.22	97639.70	99285	0	0
2024.07.13	08:00:00	97639.66	97706.14	97385.08	97517.03	100121	0	0
2024.07.13	12:00:00	97516.99	97638.41	97388.79	97617.85	124426	0	0
2024.07.13	16:00:00	97617.81	97809.61	97589.05	97747.57	119317	0	0
2024.07.13	20:00:00	97747.53	97757.19	97614.61	97681.50	107761	0	0
2024.07.14	00:00:00	97681.46	97795.34	97634.76	97723.79	118509	0	0
2024.07.14	04:00:00	97723.75	97903.58	97720.15	97803.89	122354	0	0
2024.07.14	08:00:00	97803.85	97858.29	97595.92	97853.65	115115	0	0
2024.07.14	12:00:00	97853.61	98014.73	97773.66	97867.84	115795	0	0
2024.07.14	16:00:00	97867.80	97867.80	97591.88	97634.22	91046	0	0
2024.07.14	20:00:00	97634.18	97806.39	97610.34	97676.39	118577	0	0
2024.07.15	00:00:00	97676.35	97731.36	97569.26	97654.23	112160	0	0
2024.07.15	04:00:00	97654.19	97716.63	97545.83	97678.79	108133	0	0
2024.07.15	08:00:00	97678.75	98128.97	97655.39	98109.65	151480	0	0
2024.07.15	12:00:00	98109.61	98556.80	98040.05	98529.42	150542	0	0
2024.07.15	16:00:00	98529.38	98657.62	98414.22	98416.30	103080	0	0
2024.07.15	20:00:00	98416.26	98560.25	98364.57	98396.44	112398	0	0
2024.07.16	00:00:00	98396.40	98433.60	98302.17	98333.22	108038	0	0
2024.07.16	04:00:00	98333.18	98448.77	98118.72	98118.72	92774	0	0
2024.07.16	08:00:00	98118.68	98118.68	97957.49	98028.04	105316	0	0
2024.07.16	12:00:00	98028.00	98202.33	98016.92	98016.92	113256	0	0
2024.07.16	16:00:00	98016.88	98438.46	98005.32	98432.98	155470	0	0
2024.07.16	20:00:00	98432.94	98557.65	98358.59	98440.35	115041	0	0
2024.07.17	00:00:00	98440.31	99030.90	98439.59	98998.02	169575	0	0
2024.07.17	04:00:00	98997.98	99313.27	98962.06	99156.55	129853	0	0
2024.07.17	08:00:00	99156.51	99183.88	98948.24	98974.14	96151	0	0
2024.07.17	12:00:00	98974.10	99190.36	98894.03	99119.16	128838	0	0
2024.07.17	16:00:00	99119.12	99246.70	99085.30	99111.21	108653	0	0
